document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
are very excited to have our newest airline partner expanding to new route opportunities and the return of the very popular Las Vegas flights,30,0.11,0.86,0.89,0.84
this is expected to continue as the vaccine roll-out drives the return of business and leisure travel,10,0.10,0.85,0.82,0.86
We are happy to see the increase in flights from Qatar Airways,16,0.01,0.90,0.86,0.87
The move is due to the growing demand for capacity in the terminal complex to accommodate the increase in international flights as new international air connections have been established,39,0.01,0.86,0.90,0.74
"Thus, the short-haul Superjet aircraft, despite the general drop in air traffic caused by the pandemic, is being intensively",17,0.03,0.85,0.89,0.84
British Airways asks travellers to drop bags off a day early after staff shortages British,9,0.02,0.74,0.82,0.76
After finalizing negotiations with foreign airlines we hope to witness an increase of flights crossing through Iran's sky,35,0.08,0.88,0.87,0.93
the number of their flights crossing Iran air space would increase,6,0.05,0.78,0.85,0.96
"Ukraine International Airlines (UIA) is increasing the number of flights to Azerbaijan, Trend reports with reference to the airlines",35,0.08,0.88,0.86,0.83
Air France-KLM wants to strengthen its low-cost flight segment in particular,18,-0.02,0.83,0.86,0.82
Delta did not predict whether business travel will ever return to pre-pandemic levels,10,0.10,0.85,0.87,0.74
The increase in demand for innovative and high-quality metals and alloys in the aerospace industry is driving the market growth,15,0.04,0.74,0.82,0.78
"They also recorded an increase of over 40 % in air transport, but these activities are less significant",28,0.07,0.90,0.92,0.93
"The factors that are responsible for the growth of the global market are the demand for lightweight alloys to decrease aircraft weight, usage of super alloys aluminum alloys in jet engines, rise in air traffic",24,0.11,0.82,0.84,0.85
The large-scale production of these aircraft and an increase in air travel globally is the primary reason for the highest growth,24,0.11,0.82,0.83,0.90
"Khalifa University seeks to participate in initiatives that aim to enhance the fundamentals of the UAE's digital future, especially in the areas of aerospace, aviation, transportation, healthcare, economy, and research",31,0.02,0.77,0.87,0.85
British Airways asks travellers to drop bags off a day early after staff shortages,9,0.02,0.74,0.81,0.76
"Demand for long-haul planes like the 787 has been hurt by a sharp drop in international travel since the beginning of the pandemic, and the new defect is another setback for Boeing's popular two-aisle plane",32,0.01,0.75,0.84,0.98
"There was strong growth in the Electrification, Connectivity and Industry sectors, while revenues fell in Defense / Aviation",24,0.11,0.82,0.90,0.75
"This relationship has contributed to promoting production and business, improving competitiveness and strengthening the position of two leading corporations in Vietnam in the fields of aviation and technology",31,0.02,0.77,0.83,0.81
"enhancing the advancement of Malaysias aerospace ecosystem to be a regional leader,"" said MITI",1,0.03,0.67,0.80,0.97
"In June, the number of flights serviced at Riga Airport also continued to increase",7,0.98,1.00,1.00,0.00
"In case of flight delay / cancellation, the facilities provided to the passengers are also valid for the passengers not accepted to the aircraft",4,0.09,0.86,0.87,0.79
"reopening in many countries, Vietnam Airlines said it will continue expanding the network of international routes and is ready to operate round trip flights",39,0.01,0.86,0.88,0.92
World Fuel Services (World Fuel) continues expanding its global supply chain in Sustainable Aviation Fuel (SAF) by providing Farnborough Airport (Farnborough) with a supply of SAF from Neste's European refinery,18,-0.02,0.83,0.89,0.75
"As countries around the world continue to roll out COVID-19 vaccines, people who have been vaccinated are now comfortable with the safety of travel, which is reflected in a steady rise in air traffic over the past few months",17,0.03,0.85,0.87,0.83
to grow again as air travel has increased in the United States and we expect as other regions re-open,5,-0.03,0.68,0.81,0.96
There is an increase in domestic flights,25,0.15,0.95,0.96,0.60
The airline has been forced to slash a number of flights because of new travel rules that are coming into force,38,-0.03,0.80,0.90,0.91
"it has prepared for the return of air travel for more than a year, matching its flying schedule and aircraft availability to demand by maintaining close coordination between its network planning teams and the airline's operating groups",10,0.10,0.85,0.87,0.89
Travel agents and airlines have reported a fivefold increase in holiday booking after the government announced it was dropping quarantine rules for fully vaccinated travellers,2,0.13,0.85,0.83,0.93
The health of the aerospace supply chain is critical to the U.S. aviation industry,24,0.11,0.82,0.90,0.81
"We are increasing flights on a number of international and domestic routes within July 2021, in line with recovering demand as travel restrictions are eased on certain routes",29,0.04,0.84,0.88,0.88
"Astronics (ATRO: $17.98) adds $9 million (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"They will also collaborate to enhance air traffic flow management, aviation safety standards, aviation training and aviation performance, he added",18,-0.02,0.83,0.88,0.98
"Saudi Arabian Airlines and its subsidiaries are committed to developing and nurturing the growth of talent in the aviation sector, with an integral focus",31,0.02,0.77,0.81,0.84
Pitti said the increased pace of vaccination in the country and the government's decision to provide free visas to the first five lakh tourists will boost India's inbound tourism and the economic activities and sectors that are dependent,36,0.01,0.75,0.80,0.95
"As the extreme heat conditions continue, passengers may face flight delays at airports in the Southwest as planes can have trouble taking off in extreme heat",32,0.01,0.75,0.81,0.99
"growth in the aviation sector needs to be slowed, experts say",21,-0.01,0.82,0.88,0.71
"Demand for air freight is on the rise, driving up costs as capacity issues",28,0.07,0.90,0.85,0.92
reductions in travel restrictions and growing travel demand there is optimism that air traffic will continue to rise,16,0.01,0.90,0.95,0.96
American Airlines cutting flights as summer season starts,35,0.08,0.88,0.89,0.78
Ukraine International Airlines is increasing the number of flights to the most popular international routes due to the surge in demand for air travel in early summer,29,0.04,0.84,0.88,0.87
The corresponding trend is due to the softening of border crossing conditions in the context of coronacrisis and the intensification of tourist air traffic,17,0.03,0.85,0.81,0.89
"In June, the number of flights operated at Riga Airport continued to increase",7,0.98,1.00,1.00,0.00
"LONDON, England – Virgin Atlantic is increasing the number of flights between the Caribbean",35,0.08,0.88,0.84,0.89
"The agreement aims to strengthen cooperation between the two sides in international civil aviation and the development of global air transport through the establishment of an air transport network providing services that meet the needs of passengers and freight forwarders, according to a statement",37,0.02,0.73,0.81,1.00
"the BI chief welcomed the resumption of international flights in Subic, which is an encouraging sign that international travel is slowly returning",4,0.09,0.86,0.88,0.86
He assured airlines companies that are planning to mount similar flights to SBIA that they are always ready to field needed personnel to facilitate the smooth conduct of immigration arrival formalities for their passengers,38,-0.03,0.80,0.86,0.91
"They will also collaborate in areas to enhance air traffic flow management, aviation safety standards, aviation training and/or aviation performance",31,0.02,0.77,0.86,0.92
"Chile has seen an increase in national and international air routes, which will continue as new mobility",36,0.01,0.75,0.81,0.95
they've struggled to ramp up their operations to meet the surge in demand for air travel,29,0.04,0.84,0.89,0.76
"June 23, the airline, which now flies to Turkey, Egypt, Russia, Uzbekistan, Armenia, Georgia, and the United Arab Emirates, also increased the number of flights on the Aktau - Istanbul route",35,0.08,0.88,0.92,0.76
"chairman and administrator Wilma T. Eisma, who welcomed the arriving workers at the Subic tarmac, said PAL's OFW flight was ""a momentous occasion, as it marked the first time that the Subic airport served as an alternate entry point for OFWs wanting to return to the Philippines",4,0.09,0.86,0.85,0.92
the COVID-19 pandemic has devastated the tourism sector and regional air transport,34,0.06,0.76,0.83,0.79
The COVID-19 pandemic caused a sharp drop in air traffic and thus in Skyguide's revenue,34,0.06,0.76,0.80,0.86
"The demand for air travel to Northern areas is gradually increasing and PIA flights have been a huge success, more",16,0.01,0.90,0.93,0.74
"Domestic travel in China and Russia has already risen above 2019 levels, IATA says,",21,-0.01,0.82,0.85,0.81
"that effective Monday, July 19th, 2021, we are increasing our flights between Belize City Municipal Airport, Dangriga,",6,0.05,0.78,0.86,0.76
Increasing adoption of automation and utilization of big data in aerospace industry are majorly driving the growth of the global AI in aviation market,15,0.04,0.74,0.85,0.81
"As leisure travel gradually returns, we are pleased to initiate this new cooperation with Volotea",10,0.10,0.85,0.87,0.83
"Qatar Airways retained the largest network of any airline during the pandemic, only reducing its weekly flights by just over a half",12,0.11,0.86,0.83,0.82
TotalEnergies's customers to reduce their carbon footprint,19,0.06,0.85,0.83,0.93
"The acquisition of Carson Air is in line with EIF's strategy of expanding its Aviation reach,"" the analyst said",39,0.01,0.86,0.88,0.83
"the aviation industry will return, one thing",10,0.10,0.85,0.81,0.90
"The tremendous increase in air travel pre-pandemic, annual air passenger growth in China alone was 10 per cent",28,0.07,0.90,0.92,0.80
more companies are aiming to reduce business travel to improve their carbon footprint,19,0.06,0.85,0.92,0.61
As air travel begins to return to pre-pandemic levels we expect claims volume to rise accordingly,10,0.10,0.85,0.82,0.88
we have no doubts that international travel will return,10,0.10,0.85,0.93,0.92
India’s Ministry of Civil Aviation has issued a new order allowing airlines to raise domestic flight capacity to 65% of pre-Covid levels,11,-0.05,0.61,0.82,0.91
as the volume of air travel has increased,26,0.04,0.77,0.84,0.71
the program is helping reduce the FAAs medical-certification backlog and aviation medical,19,0.06,0.85,0.81,0.97
The decision has been taken to cater to the increase in domestic air travel as states ease the Covid-induced curbs,38,-0.03,0.80,0.81,0.91
"The lower number of corona infections is increasing the demand for business trips, German air carrier Lufthansa said",30,0.11,0.86,0.83,0.92
The ministry of civil aviation (MoCA) increased the capacity of domestic flights to 65% from 50% on Monday,22,0.36,0.89,0.94,0.46
the Armenia Airways is to increase its flights from 5 to 7 in week,6,0.05,0.78,0.82,0.80
Rising air travel in developing markets and increasing production of aircraft are expected to drive the demand for aircraft maintenance tools,37,0.02,0.73,0.80,0.90
"is an important step for Omran Group to achieve its vision by investing in the tourism sector's value chain, whilst implementing and activating the tourism distribution strategy that aims to increase the number of inbound tourism to the Sultanate from various major regional and international markets",24,0.11,0.82,0.82,0.93
"Due to the steep drop in international travel demand, lingering travel restrictions, and projections for a protracted period of industry recovery, we are anticipating",17,0.03,0.85,0.87,0.80
delays as the regional carrier watched for signs that Canada would loosen travel restrictions and that demand for flights would return,33,0.07,0.88,0.90,0.89
"Although the pandemic has significantly reduced air travel in Mongolia, demand for flights is expected to increase over the medium to long term, particularly in Ulaanbaatar, according to the statement",34,0.06,0.76,0.85,0.95
"In addition to prioritising passenger safety, security and comfort, NUBIA plans to leverage the new airport to increase the number of routes and flights servicing Ulaanbaatar, develop attractive in-terminal commercial facilities, and otherwise enhance the new airport’s services and profitability",37,0.02,0.73,0.80,0.96
The decision has been taken to cater to the increase in domestic air travel as states relax the Covid-induced curbs,38,-0.03,0.80,0.81,0.89
"with Safety Line, a company dedicated in offering solutions to reduce fuel consumption in aviation",19,0.06,0.85,0.92,0.58
"Air Arabia Abu Dhabi, the capital's first low-cost carrier, has expanded its international route network with a new service to Baku,",3,0.09,0.81,0.83,0.72
There is a successful movement to strengthen naval aviation,39,0.01,0.86,0.89,0.76
"The COVID-19 pandemic has caused a drastic reduction in air travel, leaving many airlines facing an uncertain future",0,0.08,0.86,0.84,1.00
both Norwegian’s board and management “know that there are still customers who have not received refunds” for cancelled flights,4,0.09,0.86,0.82,0.88
"Mr O'Leary told Ireland's Newstalk radio station that Ryanair is seeing a ""huge uptick"" in air travel across Europe, with the exception of Ireland and parts of the British market",36,0.01,0.75,0.82,0.98
"The ground handling system industry is subject to witness a substantial growth due to the rising globalization, increasing the global air traffic, rising focus towards ground support operations at airports",24,0.11,0.82,0.87,0.88
"time, superior airport’s operational efficiency, automation of various airport services, and a rise in air travel across the globe are fostering the growth of baggage and cargo support equipment segment, in the recent years",37,0.02,0.73,0.81,0.94
"The expansion plan in Pensacola, which aligns with the Groups commitment to invest in its core business, would strengthen ST Engineering North Americas aerospace network in the U.S. to better serve its growing customer base in the Americas",18,-0.02,0.83,0.89,0.92
"This is an incredibly exciting day for Jet2.com and Jet2holidays, as we expand our award-winning flights and holidays to our tenth UK base at Bristol Airport",39,0.01,0.86,0.84,0.92
"this number increasing as the base grows, providing significant investment and an increase in the choice of destinations and holidays available to customers in the region",17,0.03,0.85,0.85,0.93
"Although the pandemic has significantly reduced air travel in Mongolia, demand for flights is expected to increase over the medium to long term, particularly in Ulaanbaatar, the country",34,0.06,0.76,0.85,0.95
Domestic travel is driving this surge in air travel,26,0.04,0.77,0.82,0.97
"During this pandemic, the sharp decline in air travel left the industry in an uncertain economic position,"" said Portman",20,-0.00,0.81,0.82,1.00
Uzbekistan Airways will increase the number of flights on the Tashkent-New York-Tashkent route from 3 August,6,0.05,0.78,0.85,0.78
"There is confidence that demand for aviation will return, as people are able once again to visit their friends and families living abroad and to take well-deserved holidays, and the loans can be settled from future airport revenues",4,0.09,0.86,0.86,0.93
Huntsville Airport Business Development Director Barbie Peek said summertime always means an increase in air travel,21,-0.01,0.82,0.88,0.78
"At the end of 2020, amid a sharp decline in air traffic caused by the coronavirus pandemic, Sheremetyevo's passenger traffic decreased by 60% compared to last year, a total of 19.8 million",26,0.04,0.77,0.83,0.77
International Airport has expanded to 13 routes and the number of domestic flights,3,0.09,0.81,0.87,0.65
"The MoU aims to enhance bilateral cooperation between the two countries in the field of aviation security, which will contribute to the modernization of the administrative, organizational, operational, and technical fields of the industry",31,0.02,0.77,0.87,0.74
"Vibrant Group (BIP: 10.0c) loses SGD6 million ($4 million) (7.4%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector       Thursday July 01, 2021 14:45",8,0.54,0.90,0.86,0.63
passengers must adhere to all the public health guidelines as we start to increase our flights and passenger flow,9,0.02,0.74,0.81,0.98
"Fly' option to combat refund uncertainty [UPDATE]       While the budget carrier has already seen a spike in demand for holidays, carrying ""just over five million passengers"" so far in June",9,0.02,0.74,0.87,0.94
"put their faith in turboprop aircraft, which are the economical solution to reducing emissions in aviation",37,0.02,0.73,0.85,0.98
appear to be filling a void left by a dramatic decline in air travel outside of Canada,17,0.03,0.85,0.88,0.90
"However, most experts don't expect pre-pandemic levels of international travel to return until at least 2023",10,0.10,0.85,0.90,0.69
"The airline has also increased the number of flights from the UK to Antigua,",35,0.08,0.88,0.96,0.55
"Also, there is great growth in the area of the aerospace industry",24,0.11,0.82,0.87,0.88
"It believes markets traditionally served by Southend Airport, such as low-price leisure travel, will see 'an early return to strong demand' and is not expecting Brexit to have a major effect on passenger numbers",21,-0.01,0.82,0.83,0.96
American Airlines said last week it will cut hundreds of flights over the next three weeks to avoid overloading its operation as demand for summer air travel rises faster,30,0.11,0.86,0.87,0.87
"an additional new national carrier, in Air Cargo capacity we aim to double our capacity to more than 4.5 million tonnes, all of which will enable adjacent sectors of Hajj & Umrah and Tourism to achieve their national targets",31,0.02,0.77,0.86,0.80
"AeroVironment (AVAV: $106.42) loses $103 million (3.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
if business travel never returns to its pre-pandemic ways,10,0.10,0.85,0.89,0.91
"It comes after the companies significantly expanded their flights and holidays programme to Jersey for this summer in response to demand from customers, seeing the addition of a brand-new route to Jersey from Birmingham Airport for Summer 21",38,-0.03,0.80,0.84,0.95
"Experts say as the country and world reopens, a spike in leisure travel is fueling the rising travel costs",29,0.04,0.84,0.83,1.00
This report is exhaustive quantitative analyses of the Aerospace Battery Technology industry and provides data for making strategies to increase Aerospace Battery Technology market growth and effectiveness,39,0.01,0.86,0.89,0.71
commercial air traffic has risen,20,-0.00,0.81,0.82,0.97
"Coty is also optimistic about travel retail - which has taken a beating due to the decline in international travel - and foresees a pickup in that market in the first half of 2022, when international air travel is set to return",10,0.10,0.85,0.86,0.95
The decline in tourism spending in the first quarter was due to lower spending on passenger air transport which plunged 22.9 percent,17,0.03,0.85,0.87,0.82
"This month, American Airlines also said it will cut hundreds of flights over three weeks to avoid overloading its operation",30,0.11,0.86,0.91,0.78
"As you can see, while this project builds the capacity of the F-FDTL, there are also opportunities for strengthening the civil aviation sector",39,0.01,0.86,0.90,0.79
"in 2020 Despite SlowdownAt the end of 2020, amid a sharp decline in air traffic caused by the coronavirus pandemic, Sheremetyevo's passenger traffic decreased by 60% compared to last year, a total of 19.8 million",26,0.04,0.77,0.83,0.93
until air traffic could increase in volume and intensity,26,0.04,0.77,0.88,0.66
"to compensate passengers for cancelled flights, many airlines had forced people to accept vouchers",9,0.02,0.74,0.82,0.86
"business travel is going to return,"" Kirby said in a webcast presentation, according to a Capital IQ transcript",10,0.10,0.85,0.83,0.95
The demand for seats was so huge that Taiwan's two main airlines increased the number of flights and size of their planes,4,0.09,0.86,0.88,0.83
"In an effort to further strengthen its cargo footprint across the region, airlines under the AirAsia Group have made available cargo spaces on their flights on Freightchain, the world's first digital air cargo network based on blockchain",3,0.09,0.81,0.82,0.95
"As air travel begins to increase again, political and public pressure is mounting to incorporate more sustainable technology,"" said Nico Bezuidenhout, CEO of Aurigny",36,0.01,0.75,0.87,0.95
Kyrgyzstan's Manas International Airport JSC announces an increase in flights,23,0.36,0.94,0.98,0.41
air travel dropped dramatically,20,-0.00,0.81,0.84,0.86
"plan to add hundreds of signature interior narrow-body aircraft to its fleet will give customers access to more modern seats and planes while reducing flights that use smaller, single-class regional jets",38,-0.03,0.80,0.81,0.92
Increase in private ownerships and inner-city air travel facilities are new trends that are observed in the sector after the relaxation of lockdown,16,0.01,0.90,0.91,0.89
"With international travel restrictions in place, there has been almost no inbound travel, although the lull between the first wave and the second saw a sharp spike in domestic tourism",17,0.03,0.85,0.87,0.80
The report shows the number of domestic flights rose 63.34 percent,22,0.36,0.89,0.94,0.46
the situation in the aviation sector to improve and return to 2019 levels,18,-0.02,0.83,0.86,0.86
to continue to preserve jobs until international air travel can return to a level of normalcy,10,0.10,0.85,0.84,0.82
The number of international flights at Tabriz International Airport will be increased to 32 per week,22,0.36,0.89,0.90,0.55
The low-cost carrier plans to increase domestic flights by 30% in July,22,0.36,0.89,0.83,0.96
American Airlines says it will have to cut flights in July just,30,0.11,0.86,0.96,0.79
when the second wave of Covid-19 has impacted the Aviation industry badly,4,0.09,0.86,0.90,0.77
"the announcement of Phuket State to temporarily close hotels and resorts in Phuket on 2 April 2020, the decrease in flights of airlines,",35,0.08,0.88,0.88,0.88
held a ribbon cutting to celebrate the return of the Minneapolis flight,33,0.07,0.88,0.83,0.87
"Ryanair  was charging £125 return at 6pm, but overnight hours the same flights had risen to £229",6,0.05,0.78,0.84,0.93
"It comes after the companies significantly expanded their flights and holidays programme to Jersey for this summer in response to demand from customers, seeing the addition of a brand-new route to Jersey from Birmingham Airport for the Summer 2021 peak",38,-0.03,0.80,0.83,0.94
sees trade bodies from across the aviation and travel industries coming together for a #traveldayofaction to put pressure on the UK Government to support a safe return of international travel in time for the peak summer period,36,0.01,0.75,0.85,0.85
The growth in the protective coatings market is expected to be positively impacted by the rise in the aerospace and automotive industries worldwide,24,0.11,0.82,0.82,0.88
International travel can return safely in a risk,10,0.10,0.85,0.93,0.92
Uzbekistan Airways said it would increase the number of flights in the direction of Tashkent - New York,30,0.11,0.86,0.92,0.68
"workers are engaged not just directly in airports and airlines but also in the supply chain including food, transport and aerospace manufacturing",24,0.11,0.82,0.85,0.92
the Department of Transport had not set out any plans for limiting growth in demand for aviation,28,0.07,0.90,0.95,0.66
"more, British Airways has launched flights from London City to Gibraltar, starting from June 25 - preempting The Rock's place on the green list",6,0.05,0.78,0.82,0.83
"both commercial air transport and general aviation, but the reduction was less",28,0.07,0.90,0.93,0.75
"As more and more Americans get vaccinated, we're seeing significant increases in domestic travel, but our international partners are also eager to open travel with us",39,0.01,0.86,0.85,0.94
"On Wednesday, a spokesman for the Aeronautical Radio of Thailand Ltd which operates air traffic control for the Ministry of Transport at Phuket International Airport suggested that the organisation is only preparing for a 6% increase in incoming flights based on the current number of flights, which has already dropped by 45% for this year following last year",14,0.05,0.70,0.83,0.99
"the Travel Industry Day of Action, alongside colleagues across the travel sector we're asking the Government to allow international travel to return safely in a risk-managed way, implementing the Global Travel Taskforce's plan for a traffic-light system",36,0.01,0.75,0.83,0.99
"to demonstrate greater transparency and accountability with the launch of our first Sustainability Report, said Tom Gentile, President and CEO, Spirit AeroSystems. This focus on sustainability will enable us to make better-informed and more robust decisions on our contribution to strengthening environmentally responsible aviation",31,0.02,0.77,0.82,0.90
"While leisure travel will likely be first to pick up after being battered by the coronavirus pandemic, airlines “would be remiss” to underestimate the return of business travel demand, says Star Alliance chief executive Jeffrey Goh",20,-0.00,0.81,0.88,0.98
"After 2020, air traffic should only be expanded in a climate-neutral way",3,0.09,0.81,0.80,0.99
Customer demand for air travel is returning,16,0.01,0.90,0.93,0.74
"Additionally, airlines have increased the number of flights departing BZN and other Montana airports",6,0.05,0.78,0.84,0.90
The founder of AirAsia Group has said the aviation industry could return,21,-0.01,0.82,0.82,0.92
"While the epidemic has accelerated cross-border trade, it has also considerably reduced the air transport capacity in the SEA region,"" said Daoyuan Chen, assistant president and head of strategic projects at JD International",1,0.03,0.67,0.80,0.83
"Prior to the coronavirus pandemic, the demand for air travel was steadily increasing, leading to questions",29,0.04,0.84,0.86,0.84
"passengers, demand for flights that have layovers at that airport would decrease",35,0.08,0.88,0.89,0.78
"$4.5 million aircraft hangar expansion has enhanced our local aviation maintenance capacity, and in doing so",18,-0.02,0.83,0.82,0.84
American Airlines will cut hundreds of flights over the next three weeks to avoid overloading its operation as demand for summer air travel rises faster,6,0.05,0.78,0.80,0.98
American Airlines announced it would be slashing about 80 flights per day for the remainder,2,0.13,0.85,0.88,0.64
"AAM promises to expand accessibility and applications for aerial services across the economy through the development and safe integration of new aircraft with vertical flight capability (VTOL), which facilitate the point-to-point transport of passengers and cargo",37,0.02,0.73,0.85,0.78
"Anticipating an increase in the number of flights, the Dubai International Airport",32,0.01,0.75,0.83,0.93
"Though the urgency is present now, there is a projected increase in air travel by a factor",17,0.03,0.85,0.85,0.87
"Additionally, airlines have increased the number of flights departing DEN",35,0.08,0.88,0.89,0.82
"American Airlines Group Inc., has announced it is cutting some flight service",2,0.13,0.85,0.82,0.99
Westchester County Airport has announced it is increasing flight service and reviving routes between Westchester,2,0.13,0.85,0.93,0.88
"the demand for air travel has increased, and the number of passengers who need caring services has also increased",29,0.04,0.84,0.87,0.77
"Without the return of white-collar business trips, the industry will never regain its pre-Covid strength",10,0.10,0.85,0.86,0.84
"Amid the ongoing SARS-CoV-2 pandemic, air travel has fallen sharply, leading to a significant reduction in foot traffic at airports",26,0.04,0.77,0.81,0.84
The airline said it has been forced to cut 1% of flights as it copes with workforce shortages and severe weather,32,0.01,0.75,0.85,0.98
"This acquisition not only increases the aviation capabilities to a new technological level, but mainly reduces our dependence on Russia",19,0.06,0.85,0.83,0.86
American Airlines (AAL) is cutting about 1% of its flights in July as travel demand returns more quickly,33,0.07,0.88,0.96,0.75
Deutsche Lufthansa Chief Executive Carsten Spohr said he expects a less drastic slump in business travel,21,-0.01,0.82,0.84,0.84
"In Viet Nam, the MoT reported COVID-19 pandemic has greatly impacted the local aviation industry",0,0.08,0.86,0.88,0.80
Lufthansa chief executive Carsten Spohr said he expects a less drastic slump in business travel,21,-0.01,0.82,0.84,0.84
"The return of the airline's longest nonstop flight marks the milestone of Delta restoring service to all its pre-COVID markets in Africa, which include Accra, Ghana",10,0.10,0.85,0.81,0.95
"Finnair has said that it is preparing to increase flights to summer 2021, especially to leisure destinations",36,0.01,0.75,0.81,0.99
"The number of flights, which are operated by Aeroflot and Turkish Airlines, has been reduced to two per week on a mutual basis",27,0.04,0.81,0.86,0.95
Alaska Airlines has announced it is expanding flight service in Boise with the launch of daily nonstop service to Chicago O'Hare,2,0.13,0.85,0.85,0.98
"Ultra Electronics (ULE: GBX2,206.0) loses GBP31 million ($44 million) (2.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector       Friday June 18, 2021 11:12",8,0.54,0.90,0.94,0.37
"There seems to be an increase in outbound travel demand later this year as Guam and Saipan announced this week they will accept passengers vaccinated with AstraZeneca,",4,0.09,0.86,0.87,0.88
the airline will increase its operations to Ankara to four-weekly flights,35,0.08,0.88,0.97,0.56
"in foreign countries against the background of a worsening epidemiological situation in the world associated with the spread of coronavirus, there is a decrease in exports in the field of aviation and tourism services",17,0.03,0.85,0.86,0.99
"while leisure travel could spike, AHLA says business travel will be slow",16,0.01,0.90,0.90,0.89
business travel will return to pre-Covid levels long term,10,0.10,0.85,0.87,0.69
"the analyst is ""skeptical"" that business travel will return to pre-Covid levels long",17,0.03,0.85,0.85,0.92
This focus on sustainability will enable us to make better-informed and more robust decisions on our contribution to strengthening environmentally responsible aviation,18,-0.02,0.83,0.84,0.90
"39 votes to 7 and 2 abstentions, proposes ways to modernise the management of European airspace in order to reduce flight delays, optimise flight routes, cut costs and CO2 emissions in the aviation sector",37,0.02,0.73,0.81,0.85
"After the COVID-19 crisis, we are ready to boost economic and environmental efficiency in European aviation",17,0.03,0.85,0.84,0.94
"it will be a continual evolution that will need to be fostered to ensure that the needs of Oklahoma airports will be met to further grow and expand aviation and aerospace in Oklahoma communities,” he said",39,0.01,0.86,0.88,0.82
"We are excited by the return of important international air routes to Alberta,"" said David Goldstein, CEO, Travel",21,-0.01,0.82,0.87,0.94
The airline is also planning to increase flights under its 2021 Winter Programme in response to travel demand,35,0.08,0.88,0.92,0.73
"the contract Westminster will provide all the investment and expertise required to put in place the required equipment, infrastructure and systems to create world-class airport security services, opening up the potential for growth in air traffic by attracting new international carriers and commercial enterprises to the region",31,0.02,0.77,0.84,0.95
"Despite a recent fall in air travel during the pandemic, the skies have generally become more crowded with planes over the past two decades",32,0.01,0.75,0.83,0.87
"Revenue took a hit from the coronavirus pandemic, as passenger travel demand collapsed",20,-0.00,0.81,0.83,0.86
"The Aviation Investigation Bureau (AIB) in the Kingdom of Saudi Arabia conducts civil aviation accident investigations, prepares the necessary studies to enhance the safety of civil aviation and makes recommendations related to aviation safety",31,0.02,0.77,0.80,0.89
"The COVID-19 pandemic forced nearly every employee in the world to work from home, causing an unprecedented decline in business travel",34,0.06,0.76,0.85,0.91
"Along with hotels, the air travel industry had to watch a decline in travellers, especially business travellers, as COVID spread like fire",32,0.01,0.75,0.80,0.85
"In May, the government announced that international travel was unlikely to return until mid-2022, other than the trans-Tasman bubble",10,0.10,0.85,0.83,0.96
"Passengers on Southwest Airlines had to deal with canceled flights and delays for a third day on Wednesday, as the airline tried to recover from technology problems that started earlier this week",14,0.05,0.70,0.82,0.92
The number of unruly passengers has been increasing as airline travel has started to return to pre-pandemic levels,10,0.10,0.85,0.88,0.68
"DSV recently expanded its charter network with twice-weekly flights to Chicago Rockford International Airport from central Europe, ""which we also intend to use as a bridge from China into North America,"" Ravn said",3,0.09,0.81,0.82,0.87
"Otherwise, these passengers will not be allowed to enter the country and will be returned by a return flight at the expense of the air carrier,"" the message said",9,0.02,0.74,0.86,1.00
"the sole representative of American Express Travel, which allowed it to expand its portfolio of corporate travel solutions",18,-0.02,0.83,0.81,0.96
"its A320 and A320neo-family fleet, as the airline expects to see a significant increase in flights this summer as international travel restrictions are expected to be eased",36,0.01,0.75,0.83,1.00
"More than half of eligible Americans are fully vaccinated, boosting demand for air travel, hotel accommodation,",29,0.04,0.84,0.88,0.79
"access to sustainable aviation fuels, development of electric powerplant technology, and other innovative initiatives to improve the efficiency and safety of aviation",31,0.02,0.77,0.86,0.89
is launching a completely flight-free world tour  for travellers who want to see the world while keeping an eye on their carbon footprint,29,0.04,0.84,0.82,0.98
"Mr Berney said some forecasts are ""quite scary"", with predictions that the aviation sector will not return to 2019 levels before 2026",16,0.01,0.90,0.91,0.88
inbound tourism to the UK has collapsed almost entirely,17,0.03,0.85,0.87,0.91
Airlines cut much of their in-flight service during the pandemic amid a sharp drop-off in air travel and protocols to limit the spread of COVID-19,0,0.08,0.86,0.91,0.76
"October 2021, the German carrier Eurowings will expand the offer of direct flights from Prague to several European cities, including Barcelona, Milan, Athens, Stockholm, Copenhagen, Tel Aviv and Birmingham",3,0.09,0.81,0.86,0.82
"On social media, many travelers expressed frustration over the delays and cancelled flights",9,0.02,0.74,0.83,0.98
"The air transport sector has been devastated by the pandemic, which forced grounding of many flights",32,0.01,0.75,0.87,0.89
"Damascus, SANA-Cham Wings Airlines company announced the return of its direct flights from Damascus to the United Arab Emirates, starting from the beginning of next week",2,0.13,0.85,0.85,0.82
"Airlink, the independent Southern African regional airline, will expand its leisure travel network when it resumes flights from Nelspruit's Kruger Mpumulanga International Airport to Vilanculos in Mozambique from 02 July 2021",3,0.09,0.81,0.85,0.83
