document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"% RPC % * Comment       Thu May 26 Loses KRW8 billion ($6 million) (3.6%) in MCap, steepest heavyweight fall in Aerospace & defense",23,0.35,0.90,0.99,0.31
there is expected to be an increase in business travel,10,1.00,1.00,1.00,0.00
"Almost all major U.S. airlines have proactively cut flights, some by as much as 15%",17,0.40,0.89,0.99,0.25
the country seeks to expand international flights,38,0.51,0.94,0.99,0.22
"rising in demand for long duration flights, are some of the factors driving the growth of aircraft door market",10,1.00,1.00,1.00,0.00
domestic travel demand is returning to pre-Civud-19 levels ahead of expectations,20,0.57,0.97,1.00,0.19
"A three-way deal involving Israel, Egypt and Saudia Arabia will see the expansion of Israeli flights through Saudi airspace,",2,0.04,0.80,0.97,0.63
The airport however saw a 6.83% decrease in air cargo over April,2,0.04,0.80,0.97,0.63
"we are seeing an increase in the number of general aviation incursions,” Forest Service officials say",8,0.58,0.94,0.91,1.00
Tui       Tui announced this week that it would be cutting six flights per day from Manchester airport until Thursday June 30,13,0.92,0.99,1.00,0.04
administration drastically reduced leisure travel to Cuba by banning commercial and charter flights from the United States to Cuban cities other than Havana,33,0.98,1.00,1.00,0.02
"Turkish Airlines continues to expand its flight network as it recently added Juba, the capital of South Sudan, to its flight destinations as of June 1st",38,0.51,0.94,0.90,0.87
"Steepest Fall       Wed Jun 01 Adds $592 million (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
Airfreight rates have continued to drop since the return of more passenger flights and the introduction of airlines' summer schedules,20,0.57,0.97,1.00,0.19
"British Airways also said it is cutting 16,000 flights, or 8,000 round trips",8,0.58,0.94,0.99,0.24
"EasyJet this week said it would cut 24 flights per day, while Tui canceled 43 flights per week out of Manchester",8,0.58,0.94,0.99,0.24
"April, the business travel unit actually returned to profitability",20,0.57,0.97,1.00,0.19
"Delta joins United Airlines (UAL) and Southwest (LUV) in expressing more optimism on trends in travel demand, even as fuel costs rise and staffing disruptions force airlines to cut flights",4,0.11,0.81,0.90,0.73
"EasyJet this week said it would cut 24 flights per day, while Tui cancelled 43 flights per week out of Manchester",8,0.58,0.94,0.99,0.24
"British Airways has already announced it is cutting 16,000 flights, or 8,000 round trips",13,0.92,0.99,1.00,0.04
business and international travel has not returned to pre-pandemic levels,20,0.57,0.97,1.00,0.19
"The strongest growth was seen in air freight, where tonnage rose from over 180,000 tonnes to just under 240,000 tonnes in 2021",2,0.04,0.80,0.97,0.63
"LCSO’s K-9 unit, aviation unit and multiple patrol units spread",25,0.29,0.84,0.98,0.37
"with the acquisition of Sabre’s AirCentre airline operations portfolio, CAE expanded flight management capabilities that",38,0.51,0.94,0.99,0.22
"with the acquisition of Sabre’s AirCentre airline operations portfolio, CAE expanded flight management capabilities",38,0.51,0.94,0.99,0.22
The national flag carrier is in the midst of expanding flight services,10,1.00,1.00,1.00,0.00
"Dassault Aviation (AM: EUR160.50) adds EUR234 million ($251 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"4.2       Tue 03 Adds KRW73 billion ($58 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector 47,200",3,0.84,0.97,1.00,0.10
"on falling relative strength       Fri 20 Adds KRW63 billion ($50 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector 47,300",3,0.84,0.97,1.00,0.10
"2.7       Thu 26 Adds KRW58 billion ($46 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector 51,300",3,0.84,0.97,1.00,0.10
"on rising relative strength       Tue 31 Adds KRW68 billion ($55 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector 52,500",3,0.84,0.97,1.00,0.10
"2.4       Tue 10 Loses SGD34 million ($24 million) (2.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.71 -2.1",39,0.25,0.83,0.95,0.44
"relative strength       Thu 12 Loses SGD45 million ($33 million) (2.8%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.695 -2.8",39,0.25,0.83,0.95,0.44
"Wed 18 Loses SGD34 million ($25 million) (2.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.695 -2.1",39,0.25,0.83,0.95,0.44
"Tue 31 Loses SGD23 million ($17 million) (1.5%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.675 -1.5 -1.3 Month",39,0.25,0.83,0.95,0.44
"Top Rise       Tue 31 Loses SGD23 million ($17 million) (1.5%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.68 -1.5",39,0.25,0.83,0.95,0.44
"below 1       Fri 13 Loses SGD1 million ($994,777) (1.9%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.101 -1.9",39,0.25,0.83,0.95,0.44
"Relative change % Comment       Tue 24 Loses SGD2 million ($2 million) (2.9%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.1 -2.9",39,0.25,0.83,0.95,0.44
"RPC % * Comment       Tue 24 Loses SGD2 million ($2 million) (2.9%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.1 -2.9 -2.3 Week",39,0.25,0.83,0.95,0.44
"0.9 0.2 Rises for a second consecutive day       Tue 17 Adds GBP30 million ($37 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector 3,270",3,0.84,0.97,1.00,0.10
"2.7       Thu 12 Adds $53 million (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector 10.32",3,0.84,0.97,1.00,0.10
"1.3       Wed 25 Adds CNY1 billion ($161 million) (5.2%) in MCap, top heavyweight rise in Aerospace & defense sector 17.03",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Wed 25 Adds CNY1 billion ($161 million) (5.2%) in MCap, top heavyweight rise in Aerospace & defense sector 17.03",3,0.84,0.97,1.00,0.10
Aviation Latecoere (LAT: 42.60c) rises 2.7% on increasing volatility,25,0.29,0.84,0.98,0.37
We would like to apologise to our customers who have experienced flight disruption in recent days,28,0.44,0.88,0.98,0.23
We would like to apologize to our customers who have experienced flight delays and cancellations in recent days,28,0.44,0.88,0.98,0.23
Several major airlines have announced cutbacks in the number of flights they will offer,13,0.92,0.99,1.00,0.04
Eurowings Discover is further expanding its flight offerings over the next three months,38,0.51,0.94,0.99,0.22
it will be increasing flights to       Manchester starting next week,8,0.58,0.94,0.99,0.24
United Airlines (NASDAQ:UAL) announced that it will be dramatically increasing its capacity of Transatlantic flights,13,0.92,0.99,1.00,0.04
"Dutta also continues to be bullish on the growth potential in the Indian aviation sector, and sees airport infrastructure as the only constraint",2,0.04,0.80,0.92,0.79
"Following the pandemic, the demand for air travel has returned and the travel industry is struggling to recruit and train new staff",12,0.20,0.87,0.91,0.82
We would like to apologize to some of our customers who have experienced flight delays recently,28,0.44,0.88,0.98,0.23
We would like to apologize to our customers who have experienced flight delays and cancellation recently,28,0.44,0.88,0.98,0.23
KARE reports that the Atlanta-based airline cut nearly 100 flights just from Friday to Monday just at Minneapolis-St. Paul International Airport,17,0.40,0.89,0.99,0.25
Spanish bulk liquids logistics company Exolum has inaugurated the €5 million expansion of its aviation,25,0.29,0.84,0.98,0.37
We would like to apologize to some of our customers who have experienced flight delays in recent days,28,0.44,0.88,0.98,0.23
"Europe's largest budget airline announced it would cut an additional 240 flights up until 6 June, with around 42 last minute cancellations made on Tuesday morning",13,0.92,0.99,1.00,0.04
Delta Airlines recently announced that it will soon be cutting 100 flights per day starting July 1 until August,13,0.92,0.99,1.00,0.04
Further plans to expand to 26 regional routes,38,0.51,0.94,0.99,0.22
Combine reduced flights and soaring jet fuel costs,36,0.05,0.86,0.91,0.69
We would like to apologise for the inconvenience to customers who have experienced flight delays or a flight cancellations,28,0.44,0.88,0.98,0.23
steel materials is increasing in various applications in the aerospace industry,23,0.35,0.90,0.99,0.31
The air transport sector lost about a quarter to a third of its airport workers during the pandemic,30,0.11,0.86,0.97,0.53
"The DAA has admitted up to 1,000 people missed their flights due to long queues at the airport over the weekend",0,0.28,0.83,0.97,0.37
"DAA has admitted up to 1,000 people missed their flights due to long queues at the airport over the weekend",0,0.28,0.83,0.97,0.37
The rise in the aviation sector is escalating the growth of the benzoic acid market,25,0.29,0.84,0.98,0.37
"A Share (600009: CNY50.01) adds CNY2 billion ($276 million) (2.0%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"1.7       Wed 25 Adds CNY4 billion ($562 million) (4.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"49.05 -0.6 -0.8 Steepest Fall       Mon 30 Adds CNY2 billion ($276 million) (2.0%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"Meanwhile, Air Canada will expand its service to Toronto from three flights",38,0.51,0.94,0.99,0.22
conflict in Ukraine presents modest downside risk to the return of long-haul international travel,5,-0.03,0.80,0.92,0.95
This is mainly due to the rise in air travel,10,1.00,1.00,1.00,0.00
"Both MacDonald and Clark said in addition to a return of leisure travel, they are also seeing a return of corporate travel, including the “incentive” market",5,-0.03,0.80,0.93,0.93
discussions from companies across the aerospace supply chain with an interest in hydrogen fuel cell powered flight,23,0.35,0.90,0.99,0.31
As many as 25 people were killed in an incident which saw a Twin-Otter belonging to Royal Nepal Airlines crash in Dadeldhura,2,0.04,0.80,0.97,0.63
The government hopes this will boost the domestic tourism and aviation industries,25,0.29,0.84,0.98,0.37
the number of flights that are available has been slashed dramatically,10,1.00,1.00,1.00,0.00
"A windshield crack was observed mid-flight, forcing the pilot-in-command to return to Mumbai, according to a statement by SpiceJet spokesperson",5,-0.03,0.80,0.92,0.75
"Sriharan Balan of Madura Travels said that domestic travel has increased, pushing up the fares on most of the routes",8,0.58,0.94,0.99,0.24
1 Top Rise       Wednesday Aerospace sector rises,23,0.35,0.90,0.99,0.31
.7        Tuesday Aerospace sector falls in four out of last five days,23,0.35,0.90,0.99,0.31
We see Dublin increasing its share of air traffic volumes,2,0.04,0.80,0.97,0.63
JetBlue and Alaskan Airlines are also cutting flights,17,0.40,0.89,0.99,0.25
Delta Air Lines announced that it will be cutting around 100 flights,13,0.92,0.99,1.00,0.04
Delta Air Lines announced its plans to decrease flights this summer on Thursday,13,0.92,0.99,1.00,0.04
Travelling during the weekend can help you reduce the cost of flying,0,0.28,0.83,0.97,0.37
"Dubai, United Arab Emirates (CNN) – Delta Airlines announced on Thursday that it was cutting 100 flights from its summer schedule, saying it would “rise quickly while reducing obstacles and facing challenges",13,0.92,0.99,1.00,0.04
Delta Airlines announced Thursday that it is cutting flights for the summer season,13,0.92,0.99,1.00,0.04
BOSTON (WHDH) - Delta Airlines announced Thursday they are slashing around 100 flights per day this summer,13,0.92,0.99,1.00,0.04
Air travel continues to increase and is up 25% over last year,10,1.00,1.00,1.00,0.00
"CAE (CAE: CAD31.73) adds CAD428 million ($335 million) (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
The 501(c)(3) organization works to enhance aviation opportunities and support the Grand Marais airport,11,0.01,0.78,0.92,0.61
"Capacity And Long-Hail Freighter Destinations       Cathay said that it will resume or increase passenger flight capacity for a number of destinations, including the United States, Australia, New Zealand, and India from early June",8,0.58,0.94,0.99,0.24
Regional Airport Director Tristan Durbin said he is expecting to see a significant increase in passenger travel,2,0.04,0.80,0.92,0.57
"Delta Air Lines is cutting flights just ahead of the busy Memorial Day weekend and through the summer to help it recover faster from bad weather, higher-than-expected worker absences and other issues that have rattled recent operations",0,0.28,0.83,0.93,0.52
"Qatar Airways would cut flights to destinations that are irrelevant to the FIFA World Cup, so that we could increase flights to countries taking part",10,1.00,1.00,1.00,0.00
that international travel demand is returning,20,0.57,0.97,0.95,0.60
"Delta Air Lines Inc. is cutting flights just ahead of the busy Memorial Day weekend and through the summer to help it recover faster from bad weather, higher-than-expected worker absences and other issues that have rattled recent operations",0,0.28,0.83,0.93,0.52
a return of international flights boosted travel nearly to levels seen before the coronavirus pandemic began more than two years ago. The Nevada Gaming Control Board reported Thursday the more than $1 billion,20,0.57,0.97,0.93,0.78
"in June, the airline will increase the number of flights",17,0.40,0.89,0.99,0.25
The company said that it would reduce flights this summer in order to prevent flight delays and cancellation that,36,0.05,0.86,0.91,0.65
The growth in the number of flights conducted by Turkish Airlines was one of the most important bridges between Turkey and African countries,10,1.00,1.00,1.00,0.00
Rising air travel will see the airplane fleet in Southeast Asia,2,0.04,0.80,0.97,0.63
XO has reduced the private aviation booking process from a multiday,33,0.98,1.00,1.00,0.02
Reddy hoped that airlines would consider mounting direct flights from Kota Kinabalu to India,17,0.40,0.89,0.99,0.25
Japan Airlines (JAL) announced that JAL will increase the number of flights to Honolulu,13,0.92,0.99,1.00,0.04
Japan Airlines (JAL) today announced that JAL will increase the number of flights to Honolulu,13,0.92,0.99,1.00,0.04
"With this acquisition, Qantas expands in online holiday booking market",38,0.51,0.94,0.99,0.22
the Maltese Authorities to strengthen its aviation framework,11,0.01,0.78,0.91,0.64
"In line with this, the company announced a reduction in the domestic flying",13,0.92,0.99,1.00,0.04
Russian aviation has returned to our country,20,0.57,0.97,1.00,0.19
The national flag carrier is expanding flight services,38,0.51,0.94,0.99,0.22
We're also seeing an increase in general aviation and we're seeing a lot of that growth here in the Eastern Panhandle,2,0.04,0.80,0.97,0.63
"United Airlines announced the return of Osaka-Guam flights starting in July, in addition to increasing flight services from Tokyo",20,0.57,0.97,0.92,0.84
"During the 2020 recession, air travel fell by 95% because of the pandemic",30,0.11,0.86,0.97,0.53
Qatar Airways has announced increase in flights,13,0.92,0.99,1.00,0.04
"The recovery continues to be powered by leisure travel, which has almost completely returned to pre-pandemic levels",20,0.57,0.97,1.00,0.19
Domestic and international travel demand is increasing,10,1.00,1.00,1.00,0.00
Finnair has launched an exclusive signature cocktail for customers in all cabins as part of its enhanced long-haul in-flight offering,28,0.44,0.88,0.98,0.23
Occupancy rates and air traffic have nearly returned to their pre-pandemic levels,20,0.57,0.97,1.00,0.19
Qatar Airways on Wednesday announced increase in flights,13,0.92,0.99,1.00,0.04
"CAE (CAE: CAD30.03) adds CAD149 million ($116 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
Logistics News       Qatar Airways will increase flights,39,0.25,0.83,0.95,0.44
"Virgin Atlantic Announces Return of Flights to Cape Town       Virgin Atlantic is resuming its seasonal service to Cape Town, seven years after axing the South African city from its network",20,0.57,0.97,0.92,0.84
Frontier Airlines flight returned to Cleveland Hopkins terminal before takeoff due to unruly woman,20,0.57,0.97,1.00,0.19
tourism from China that had been booming prior to the pandemic to rebound as Covid-19 restrictions ease,30,0.11,0.86,0.91,0.70
"Suhas Jadhav, Regional Manager of Air India said, “We have increased one flight, so",8,0.58,0.94,0.99,0.24
"The airline plans to increase flights to countries in West Asia including the United Arab Emirates, Oman, South Korea, Kuwait, and Turkey",17,0.40,0.89,0.99,0.25
The flight returned to the London airport nine minutes after departure,20,0.57,0.97,1.00,0.19
Air France said it will increase summer flights by 20 percent in the U.S. compared,8,0.58,0.94,0.99,0.24
"RPC % * Comment       Wed 18 Adds $91 million (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Wed 18 Adds CNY867 million ($129 million) (3.7%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"In recent days, some customers have also experiences baggage delays at the airport",28,0.44,0.88,0.98,0.23
"An increase in remote working, local travel and longer bookings are trends",10,1.00,1.00,1.00,0.00
"Due to the expansion of the aviation industry, North America is projected to rise with the highest CAGR during the review period",25,0.29,0.84,0.98,0.37
"If that cost can be reduced, somehow, you are sure that aviation fuel costs can be reduced",36,0.05,0.86,0.92,0.86
international air travel will return to pre-pandemic levels by 2023,20,0.57,0.97,1.00,0.19
"Supporting tenant Volare Aviation’s expansion, the airport has started work on a £1.7 million three-storey glass-fronted",25,0.29,0.84,0.98,0.37
"Weary EasyJet travellers have slammed the airline as a ""disgrace"" over its poor customer service following a spate of flight cancellations",17,0.40,0.89,0.99,0.25
"flight operations, a strong signal general aviation and business aviation returned to the skies",20,0.57,0.97,1.00,0.19
we saw a huge drop in business travel,2,0.04,0.80,0.97,0.63
Passenger travel has steadily risen since the start of the pandemic,30,0.11,0.86,0.97,0.53
Flights out of Nice Airport are increasing and so is the number of holiday destinations,10,1.00,1.00,1.00,0.00
"Next month, the supply will continue to expand by increasing international routes and resuming flights",38,0.51,0.94,0.99,0.22
"81.87       Wed 18 Adds $91 million (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
Asia-pacific is the leading/significant region across the world in terms of market share owing to the rise in demand from marine and aviation sector,10,1.00,1.00,1.00,0.00
"Steepest Fall       Fri 20 Adds KRW63 billion ($50 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector 47,300 1.4 -0.6",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Tue 17 Adds GBP30 million ($37 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector 3,270",3,0.84,0.97,1.00,0.10
"this year, commercial air traffic had not returned to its pre-pandemic level in the first quarter",20,0.57,0.97,1.00,0.19
"RPC % * Comment       Tue 17 Adds $181 million (12%) in MCap, top heavyweight rise in Aerospace & defense sector 14.03",3,0.84,0.97,1.00,0.10
Many US airlines have forecast increases in their unit costs in part because of this reduction in flights,17,0.40,0.89,0.99,0.25
Ethiopian Airlines (Ethiopian Airlines) has announced an increase in flights,13,0.92,0.99,1.00,0.04
Long-serving staff at the airport said there is concern over hiring practices since air travel returned to full capacity after COVID-19 restrictions were lifted in early March,5,-0.03,0.80,0.93,0.62
The number of flights from the Trivandrum International Airport to the Maldives has been increased with Maldivian Airlines resuming flights to Hanimaadhoo Island,17,0.40,0.89,0.99,0.25
JetBlue Airways (JBLU) shares are down 2.6% in premarket trade after announcing plans to cut its flight capacity growth,10,1.00,1.00,1.00,0.00
"RPC % * Comment       Fri 13 Loses SGD1 million ($994,777) (1.9%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.1 -1.9 -2.8 Week",39,0.25,0.83,0.95,0.44
"Steepest Fall       Tue 17 Adds $181 million (12%) in MCap, top heavyweight rise in Aerospace & defense sector 14.03",3,0.84,0.97,1.00,0.10
"3,228       Tue 17 Adds GBP30 million ($37 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector 3,270",3,0.84,0.97,1.00,0.10
"that it will continue to expand activities to support Vietnam to improve its capacity through training, promote aviation infrastructure, and coordinate with Vietnamese management agencies to issue aviation certifications, expand aviation services",11,0.01,0.78,0.91,0.85
"A Share adds CNY201 million ($30 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Steepest Fall       Tue 17 Adds CNY2 billion ($229 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Vibrant Group loses SGD1 million ($1 million) (2.2%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector",39,0.25,0.83,0.95,0.44
"on rising relative strength       Fri 20 Loses SGD1 million ($1 million) (2.2%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.09 -2.2",39,0.25,0.83,0.95,0.44
"Wed 18 Adds $91 million (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"A Share adds CNY2 billion ($290 million) (2.2%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Mon 16 Adds CNY2 billion ($281 million) (2.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"4,220 -1.2 -1.0        Tue 17 Adds KRW3 billion ($3 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector 4,290",3,0.84,0.97,1.00,0.10
"QinetiQ Group adds GBP41 million ($51 million) (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
TezJet airline increased number of flights from Bishkek to Batken,17,0.40,0.89,0.99,0.25
international travel will return to levels seen before the pandemic,12,0.20,0.87,0.99,0.34
The airline will also start daily direct service on the Mumbai-Coimbatore route starting May 27 and double the number of daily flights on the Bengaluru-Coimbatore route from June,17,0.40,0.89,0.99,0.25
international travel will return to levels seen before,20,0.57,0.97,1.00,0.19
there has been a spike in business travel demand,10,1.00,1.00,1.00,0.00
Air France-KLM to quickly expand its air cargo capacity,38,0.51,0.94,0.99,0.22
CEO Gregory Brown said steep airfreight rates increased even further after Russia’s invasion of Ukraine,8,0.58,0.94,0.99,0.24
the airport negotiated a deal with SkyWest to reduce the number of flights to just one a day,33,0.98,1.00,1.00,0.02
"American Airlines recently announced it would be cutting flights between Seattle and London, Los Angeles and Sydney,",13,0.92,0.99,1.00,0.04
Airlines are slashing flights due to staffing shortage,17,0.40,0.89,0.99,0.25
Vinson & Elkins has expanded its Aviation Finance practice with the appointment of associate Kim Dalrymple,38,0.51,0.94,0.99,0.22
"While domestic leisure travel has returned to pre-pandemic levels in the U.S., international travel was still down 38% last week compared to 2019",20,0.57,0.97,0.95,0.60
"RPC % * Comment       Thu 12 Loses SGD45 million ($33 million) (2.8%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.69 -2.8",39,0.25,0.83,0.95,0.44
"0.71       Wed 18 Loses SGD34 million ($25 million) (2.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.69 -2.1",39,0.25,0.83,0.95,0.44
"developing all-electric aircraft for commercial passenger service, today announced its acquisition of Avionyx, an established aerospace software engineering firm, to support its aircraft type certification program with the Federal Aviation Administration",13,0.92,0.99,1.00,0.04
PIA announces increase in number of international flights,13,0.92,0.99,1.00,0.04
"as there is an increase in outbound tourism, this is expected to support foreign exchange commission revenues and improve profitability",10,1.00,1.00,1.00,0.00
"return of inbound tourism, as the country eases Covid-19 restrictions",20,0.57,0.97,1.00,0.19
"this year, domestic flights have returned to nearly 100 percent of their pre-pandemic level",20,0.57,0.97,1.00,0.19
A SpiceJet flight from Pune to Goa on Wednesday had to return to the city,20,0.57,0.97,1.00,0.19
"According to AAA, air travel has increased by 25% compared to last year and continues to be the second largest increase since 2010",10,1.00,1.00,1.00,0.00
Singapore's air transport sector lost nearly a third of its workforce during the Covid-19 pandemic,30,0.11,0.86,0.93,0.50
Flights to Kazakhstan are returning to the Prague airport after two years,20,0.57,0.97,1.00,0.19
"above moving average price 36.63 2.2 -0.9 Price/MAP200 above 1       Mon 16 Adds $680 million (2.4%) in MCap, top heavyweight rise in Aerospace & defense sector",27,0.40,0.87,0.90,0.51
"0.71       Thu 12 Loses SGD45 million ($33 million) (2.8%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.69 -2.8 -0.9 Week",39,0.25,0.83,0.95,0.44
"Wed 18 Loses SGD34 million ($25 million) (2.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.69 -2.1",39,0.25,0.83,0.95,0.44
it wants to boost the aviation industry,25,0.29,0.84,0.98,0.37
"In addition to this, Germany's Lufthansa airline is expected to increase regular flights on the route Frankfurt-Nur-Sultan/Almaty from four to five flights per week starting on June 2 and up to seven",17,0.40,0.89,0.99,0.25
"The airline has also increased its flights to Toronto to a daily service (two flights a day from late June), complementing the daily WestJet operation",17,0.40,0.89,0.99,0.25
"Sky high' peak fairs should be abolished to boost commuting and business travel, the think-tank said,",8,0.58,0.94,0.99,0.24
"this year, domestic flights have returned to nearly 100% of their pre-pandemic level",20,0.57,0.97,1.00,0.19
"The Global Business Travel Association recently announced a surge in business travel demand, based on the April results of its Business Travel Recovery poll",13,0.92,0.99,1.00,0.04
airlines will also start increasing domestic flights,17,0.40,0.89,0.99,0.25
air traffic accessing the airport increases dramatically between May and September,10,1.00,1.00,1.00,0.00
Air travel is rapidly returning to pre-pandemic norms,20,0.57,0.97,1.00,0.19
the aviation sector is expected to increase by 17%       until 2030 and slightly more than 20%       until 2050,25,0.29,0.84,0.98,0.37
"Newcastle Airport has announced the return of direct flights to Stavanger, as Loganair revives the popular services, reconnecting Brits with Norway",20,0.57,0.97,0.92,0.84
Ukraine and other factors caused spikes in crude oil and jet fuel prices just as air-traffic volumes were finally returning,20,0.57,0.97,0.95,0.60
"to 2019, before the corona virus, the reservation rate for major international flights has risen to 80%, and travel demand is rapidly recovering",26,-0.05,0.81,0.93,0.65
"Meanwhile, airlines will begin to increase domestic flights",17,0.40,0.89,0.99,0.25
"RPC % * Comment       Wed 11 Adds GBP188 million ($232 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
Airlines have cut flights,17,0.40,0.89,0.99,0.25
"It is worth noting that international travel from North America showed improvement in 2021, as international flights increased by 15%",10,1.00,1.00,1.00,0.00
Airlines will also increase domestic flights,17,0.40,0.89,0.99,0.25
"1.1       Wed 11 Adds GBP188 million ($232 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
McGowan Government investing more than $4 million to expand regional flight network in the Mid-West,38,0.51,0.94,0.99,0.22
"BAE Systems ADR (BAESY: $37.49) adds $680 million (2.4%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"1.9       Fri 13 Adds GBP309 million ($377 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Wed 11 Adds CAD2 million ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 20.59",3,0.84,0.97,1.00,0.10
"4.6 2.9 Top Rise       Mon 16 Adds CAD43 million ($33 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector 1.16",3,0.84,0.97,1.00,0.10
"I just grew up at this airport, in aviation, so",25,0.29,0.84,0.98,0.37
Domestic flights will be increased by airlines,17,0.40,0.89,0.99,0.25
Travel to return to pre-Covid levels by 2024,20,0.57,0.97,0.93,0.78
"In our view, organisations may be tempted to reduce corporate travel in this inflationary environment",33,0.98,1.00,1.00,0.02
"and increasing business travel and convention business should help boost visitor numbers this year, said Richard Scharf, president and CEO of Visit Denver",8,0.58,0.94,0.99,0.24
Gatwick Airport       Gatwick Airport will be expanding the number of flights on offer between London,38,0.51,0.94,0.99,0.22
the task is to increase the number of international flights that are currently lacking,10,1.00,1.00,1.00,0.00
Since the Chinese air traffic control authority has drastically reduced the number of flights,33,0.98,1.00,1.00,0.02
"RPC % * Comment       Mon 09 Adds CNY2 billion ($256 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"1.7       Thu 12 Adds CNY922 million ($137 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"relative strength       Thu 12 Loses SGD45 million ($33 million) (2.8%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.69 -2.8 -0.9 Week",39,0.25,0.83,0.95,0.44
"GKE loses SGD1 million ($994,777) (1.9%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector",39,0.25,0.83,0.95,0.44
"below 1       Fri 13 Loses SGD1 million ($994,777) (1.9%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.1 -1.9",39,0.25,0.83,0.95,0.44
"RPC % * Comment       Mon 09 Adds GBP92 million ($114 million) (4.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"BAE Systems adds GBP309 million ($377 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
Fiji Airways/Twitter]       Fiji Airways is already in the process of recruiting more flight attendants as the demand for air travel continues to increase,26,-0.05,0.81,0.93,0.65
