document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"participating institution to develop capabilities across quantum computing, communications, and devices",39,0.05,0.85,0.91,0.87
"He added, “The NQCH goals, as a collective effort of CQT, IHPC and NSCC, are to provide the infrastructure for a production quantum computer",21,0.02,0.87,0.91,0.68
Microsoft Quantum is on a promising path towards fault-tolerant quantum computing and plays a very important role in developing quantum technologies,19,-0.00,0.86,0.93,0.70
entanglement to build and extend a quantum network,29,0.07,0.85,0.92,0.73
"Singapore will soon build its own quantum computer, joining a handful of nations in doing so",26,0.16,0.94,0.98,0.58
"there are two major inhibitors to rapid, wide-scale adoption of quantum technology",28,0.01,0.88,0.92,0.80
"The long-term plan is for the EuroQCI to become the basis of a quantum internet in Europe, connecting quantum computers, simulators and sensors via quantum networks to distribute information and resources with a state of the art security method",34,0.09,0.84,0.91,0.82
Singapore is aiming to boost its capabilities in quantum computing with new initiatives to develop relevant skillsets and quantum devices,39,0.05,0.85,0.94,0.74
Building a quantum internet is therefore of the utmost importance,2,0.01,0.91,0.92,0.80
"The NQCH goals, as a collective effort of CQT, IHPC and NSCC, are to provide the infrastructure for a production quantum computer",21,0.02,0.87,0.91,0.73
"Quantum computing in its early forms already is available through the cloud, from companies such as Alibaba, D-Wave Systems,",11,0.12,0.95,0.98,0.51
Scientists now hope this is a first step towards building a larger quantum network,2,0.01,0.91,0.93,0.76
The present disclosure provides a quantum dot material comprising a quantum dot body and a hole transport ligand bonded to the quantum,21,0.02,0.87,0.92,0.81
"The resulting deeper understanding would be helpful in furthering theoretical advances in quantum information theory, for instance",2,0.01,0.91,0.95,0.76
D- Wave Systems is one of the global leaders manufacturing and providing quantum computing systems and software,2,0.01,0.91,0.90,0.85
This shows Intel's intention to further develop its business in quantum computer manufacturing,30,-0.02,0.90,0.94,0.78
The key to the promotion and adoption of quantum computing is the ability,2,0.01,0.91,0.92,0.87
"This will enable quantum teleportation to be carried out on request, which is crucial if this technology is every going to become a useful reality",12,0.02,0.87,0.91,0.86
A frequency-multiplexed entangled photon pair and a high-dimensional hyperentangled photon pair are useful to realize a high-capacity quantum communication,19,-0.00,0.86,0.91,0.99
"Now, new research has developed the first functioning error-free quantum-computing system",30,-0.02,0.90,0.94,0.72
"that is influenced by multiple factors contributing to the overall performance of a quantum computer, including its number of qubits, systemic errors, device connectivity, and compiler efficiency",35,0.14,0.84,0.93,0.71
Sanket Deshpande is now a PhD student at the University of Wisconsin–Madison and develops hardware for quantum computing and networking,27,0.05,0.87,0.92,0.79
This initiative aims build the world’s first universal-scale quantum computing system this decade,26,0.16,0.94,0.96,0.58
"Because of this, experts hope that this achievement will be followed up by more breakthroughs, allowing them to build the quantum internet",29,0.07,0.85,0.90,0.71
"Her goal is to develop scalable, stable and noiseless quantum devices that can push technology past the classical era",39,0.05,0.85,0.94,0.87
the idea is eventually to build a quantum internet,26,0.16,0.94,0.97,0.56
"ORGANIZATION AND BUSINESS       Rigetti Holdings, Inc. and its subsidiaries (collectively, the ""Company"") build quantum computers and the superconducting quantum processors that power them",29,0.07,0.85,0.95,0.52
"you work with a company that helps you develop an algorithm that works on one quantum computer,",35,0.14,0.84,0.91,0.60
Lockheed Martin has been proud to support advanced practical quantum computing,31,0.01,0.78,0.92,0.73
"To achieve this goal, Q.ANT develops quantum sensors and quantum computing chips based on its Quantum Photonic Framework",39,0.05,0.85,0.91,0.80
Xanadu intends to use the funds to develop quantum computers,39,0.05,0.85,0.91,0.78
that quantum technologies that are being developed will be practically useful,12,0.02,0.87,0.93,0.96
Measuring these Bell states is critical to performing many of the protocols necessary to perform quantum communication and distribute entanglement across a quantum network,34,0.09,0.84,0.91,0.92
This so-called entanglement swapping is a critical capability for building complex quantum networks,12,0.02,0.87,0.94,0.77
One of the future's major challenges is the threat from quantum computers,2,0.01,0.91,0.93,0.83
Techniques regarding quantum computer error mitigation are provided,7,0.74,0.97,1.00,0.13
"You can trust the Quantum Ai app, which provides authentic and up-to-the-minute direct access to data-driven market research",21,0.02,0.87,0.90,0.80
"trading the shares of D-Wave Quantum Inc. on the NYSE, D-Wave’s ability to harness the power of quantum to solve critical problems for organizations and to bring real, practical commercial quantum computing solutions to market",1,-0.06,0.79,0.91,0.71
"Fidelity, which is a measure of a qubit's ability to perform error-free operations, is a key feature in the quest to develop practical and efficient quantum computing",27,0.05,0.87,0.90,0.98
"The quantum computers that are available through ORNL's IBM Q agreement have around 100 qubits, so we should be able to scale up to bigger system sizes",34,0.09,0.84,0.90,0.80
", where scientists are developing superconducting qubits with long lifetimes",34,0.09,0.84,0.91,0.97
paramagnetic resonance technology is very important to the research in the field of quantum computing,2,0.01,0.91,0.97,0.66
"To enable qubits with the speed and quality necessary for practical quantum computing, they will be orchestrated",3,0.01,0.84,0.90,0.73
there has been steady progress in building up the capabilities of quantum computers in the US and abroad,2,0.01,0.91,0.93,0.84
The report provides Universal Quantum Computer market revenues,7,0.74,0.97,1.00,0.13
scared—quantum science and quantum computing specifically is amazing and could make our individual and collective lives better in countless ways,2,0.01,0.91,0.90,1.00
"Current quantum technologies provide designing of various laser-like quantum devices, which produce photon3,",21,0.02,0.87,0.91,0.72
we have now developed a prototype of a quantum processor,30,-0.02,0.90,0.95,0.83
"Incidentally, we were the first to develop software for this quantum algorithm in the interests of the atomic industry",27,0.05,0.87,0.91,0.93
"Nevertheless, quantum technology is in the early stage and comes with the risks linked to leading-edge technology development,",2,0.01,0.91,0.90,0.91
its commitment to building ever more powerful quantum computers with an increasing number of algorithmic qubits,29,0.07,0.85,0.92,0.64
The basic idea behind a quantum computer is that it uses the concept of superposition to store information,28,0.01,0.88,0.91,0.84
implementing Shor’s algorithm are available,11,0.12,0.95,0.97,0.62
"We are excited to be pioneers in research on quantum computing, and to advance this field so that companies can harness the power of this emerging technology",27,0.05,0.87,0.91,0.87
"Finland’s visiting minister of Economic Affairs Mika Lintilä, who on Monday made a joint announcement with science and expertise minister Jitendra Singh on cooperation in quantum computing",27,0.05,0.87,0.91,0.78
"That means developing our own quantum computing technology, and protecting our key IT infrastructure from quantum attacks",39,0.05,0.85,0.94,0.64
"According to IBM, the goal is to build a million-qubit quantum system",26,0.16,0.94,0.97,0.62
"Building quantum computers is a more difficult task that developing Artificial Intelligence (AI), he added",12,0.02,0.87,0.91,0.93
it was to build quantum computing devices,26,0.16,0.94,0.96,0.58
quantum computers work on 'qubits,35,0.14,0.84,0.99,0.35
companies nowadays are providing quantum computing on the cloud as a service (QCaaS) which is a great start for quantum technology,8,0.08,0.92,0.91,0.91
"To realize a useful quantum computer, the quality requirements for the qubits are extremely demanding",28,0.01,0.88,0.91,0.92
"the global science and technology strategy, and quantum chip development is the core of quantum computer research",28,0.01,0.88,0.92,0.88
The present disclosure provides a superconducting qubit,21,0.02,0.87,0.93,0.58
This is of great importance in developing efficient protocols in quantum technologies,12,0.02,0.87,0.91,0.86
IonQ announced in October 2020 that it had developed the world’s most powerful quantum computer with a 32-qubit system,36,0.08,0.83,0.91,0.77
IonQ is building quantum computing for today and for the future,26,0.16,0.94,0.96,0.58
"The U.S. and other nations are in a race to develop quantum technology, which could fuel advances in artificial intelligence, materials science and chemistry",27,0.05,0.87,0.91,0.81
"To realize a useful quantum computer, the quality requirements for qubits are extremely demanding",28,0.01,0.88,0.91,0.92
"A quantum dot film, a quantum dot light-emitting assembly and a display device are provided",21,0.02,0.87,0.92,0.67
A fault tolerant quantum computer is implemented using hybrid acoustic-electric qubits,35,0.14,0.84,0.93,0.55
"This present disclosure provides group III-V quantum dots,",21,0.02,0.87,0.93,0.61
"CYD       CYD (Nantong Changed New Material Co., Ltd) is the global leader in developing, manufacturing and marketing high quality quantum",11,0.12,0.95,0.98,0.56
"of driving industry-leading initiatives that leverage the Cloud's on-demand elasticity, her team is focused on engineering Artificial Intelligence (AI), Machine Learning, and delivered meaningful research on Quantum Computing capabilities to enable faster, more advanced, and complex market models to provide a superior client experience",32,-0.01,0.83,0.91,0.91
Quantum computing is still at an early stage,11,0.12,0.95,0.98,0.51
"The Center for Quantum Computing will focus on quantum hardware, education, and fundamental research",24,0.11,0.85,0.91,0.64
There are additional issues involved with implementing and operating quantum computing,2,0.01,0.91,0.91,0.85
What are the challenges facing quantum computing and how can you step up to help solve them,11,0.12,0.95,0.98,0.51
"Riverlane Riverlane's mission is to make quantum computing useful far sooner than previously imaginable, starting an era of human progress as significant as the industrial and digital revolutions",5,0.30,0.83,1.00,0.03
Building a working quantum computer is such a daunting venture that many believe it,19,-0.00,0.86,0.91,0.81
"IQM is building Finland's first commercial 54-qubit quantum computer with VTT, and an IQM-led consortium (Q-Exa) is building Germany's quantum computer, which will be integrated into an HPC supercomputer to create an accelerator for future scientific research",39,0.05,0.85,0.90,0.97
"Qiskit(11), one of the major development tools for quantum computer software, is available for Fujitsu's quantum simulator and offers quantum software developers",34,0.09,0.84,0.91,0.75
IBM IBM Quantum is an industry-first initiative to build universal quantum systems for business and science applications,8,0.08,0.92,0.95,0.83
China's vigorous fusion program is committed to developing its quantum computing resources,39,0.05,0.85,0.91,0.74
"In 1999, NEC developed a superconducting qubit for use in gate-type quantum computers",39,0.05,0.85,0.93,0.75
The overall aim is to develop and publish a roadmap that will enable scalable quantum technologies,30,-0.02,0.90,0.92,0.76
collaboration with Microsoft to provide Rigetti quantum computers over the cloud to Microsoft's Azure Quantum Service usersBERKELEY,21,0.02,0.87,0.95,0.60
We believe recent performance results on our next-generation machines and chip architecture showcase the excellent progress we are making on our roadmap to help unlock the commercial potential of quantum computing,1,-0.06,0.79,0.91,0.96
It was developed in the Enabling QUAnTum AdvantagE (EQUATE) project,30,-0.02,0.90,0.98,0.72
"IQM is an innovative company from Europe with regards to technological advancements in quantum computing, and I am looking forward to supporting them on their growth trajectory,"" said Sierk Poetting",19,-0.00,0.86,0.92,0.85
the Q&A session is available on this webpage,11,0.12,0.95,0.91,0.74
"Indefinite causal order provides a truly new resource for quantum technologies, and our Network",21,0.02,0.87,0.96,0.56
Companies like Google and IBM plan to double the performance of quantum computers each year,35,0.14,0.84,0.91,0.60
"The present application provides a synchronization method and apparatus for a quantum key distribution system, relating to the technical field of quantum secure",22,0.03,0.79,0.92,0.73
The research team developed a new and more efficient quantum algorithm of the Monte Carlo techniques adopted by scientists to measure the Renyi entanglement entropy of objects,10,0.06,0.79,0.90,0.93
"Zapata Computing, Inc. builds quantum-ready applications for enterprise on Orquestra®,",29,0.07,0.85,0.92,0.63
SpeQtral's QKD technology solution is a crucial element in building global quantum-secure communication networks,12,0.02,0.87,0.94,0.87
"D-Wave is the leader in the development and delivery of quantum computing technology, software, and services",28,0.01,0.88,0.90,0.91
"It also directs the services to establish programs with small and medium businesses to provide quantum computing capabilities to government, industry, and academic researchers working on these challenges",21,0.02,0.87,0.92,0.97
Link to Story       Emergen Research Logo       Increasing adoption of quantum computing and growing implementation of deep learning chips for robotics are some key,27,0.05,0.87,0.92,0.92
Atom Computing will use this new investment to build their second-generation quantum computing systems and commercialize the technology,26,0.16,0.94,0.99,0.68
The latest technological developments and surge in demand are the prime factors behind the rapid Quantum Dot sensor market growth,28,0.01,0.88,0.90,0.84
"The team from University of New South Wales (UNSW) in Australia, in partnership with the University of Melbourne, University of Technology Sydney, and others based in the US, Japan and Egypt, has developed silicon-based quantum processors",30,-0.02,0.90,0.98,0.72
Our Quantum Center is focused on trying to develop quantum sensors and quantum technology,24,0.11,0.85,0.91,0.93
"This collaboration will utilize QCI's Qatalyst software to provide more accurate and diverse underwriting insights, leveraging quantum-ready classical, early NISQ, and eventually full-scale quantum computers",21,0.02,0.87,0.90,0.86
IBM Quantum IBM Quantum is an industry-first initiative to build universal quantum systems for business and science applications,8,0.08,0.92,0.95,0.83
I am very much looking forward to speaking about the software that we develop at HQS to make quantum computers useful for the high performance computing (HPC) community,38,-0.05,0.79,0.92,0.88
SavantX is one of the first organizations in the world to leverage the enormous power of quantum computing,27,0.05,0.87,0.90,0.79
"Also, some countries are developing quantum communication methods that should be immune to an attack",8,0.08,0.92,0.92,0.82
project which is going to be first Quantum Computing Technology Park of India,11,0.12,0.95,0.99,0.71
The event and Q&A session will be available,11,0.12,0.95,0.91,0.74
"light source module, which will be a key device to realize a rack-sized optical quantum computer",19,-0.00,0.86,0.91,0.92
"As a first step, we will develop an optical quantum computer composed",30,-0.02,0.90,0.97,0.66
"IQM is building Finland's first commercial 54-qubit quantum computer with VTT, and an IQM-led consortium (Q-Exa) is building a quantum computer in Germany that will be integrated into an HPC supercomputer to create an accelerator for future scientific research",39,0.05,0.85,0.90,0.97
A collaboration between the University of Birmingham-led UK Quantum Technology Hub and BAE Systems to develop and integrate quantum sensing technologies,39,0.05,0.85,0.94,0.74
There are two ways to counter the threats quantum computers,11,0.12,0.95,0.94,0.70
the race to innovation in quantum computing proving to be the great scientific race,2,0.01,0.91,0.92,0.82
"IQM is building Finland's first commercial 54-qubit quantum computer with VTT, and an IQM-led consortium (Q-Exa) is building Germany's quantum computer that will be integrated into an HPC supercomputer to create an accelerator for future scientific research",39,0.05,0.85,0.90,0.97
they work on AI and quantum computing,31,0.01,0.78,0.92,0.73
the Quantinuum Model H1 quantum computer powered by Honeywell,28,0.01,0.88,0.93,0.79
"He said he and colleagues had developed an algorithm for a non-quantum computer to perform a task ""thought to be impossible"" for regular computers",19,-0.00,0.86,0.91,0.76
"In the future, new materials will enable quantum computing to further enhance transaction handling and improve security",32,-0.01,0.83,0.91,0.85
Their work has the potential to provide the missing part of the ultimate quantum technology,21,0.02,0.87,0.96,0.56
China builds world's fastest programmable quantum computers,26,0.16,0.94,0.95,0.71
"In both cases, Big Tech is working in tandem with research institutions to develop quantum computers, although these are currently still relatively small in relation to the end-state vision",27,0.05,0.87,0.91,0.99
"Xanadu, also a CDL alum, it meant establishing the company as the world leader in photonic quantum computing, with a mission to build quantum computers that are useful and available to people everywhere",27,0.05,0.87,0.90,0.89
"Firstly, we develop new methods and software for optimising quantum circuits",39,0.05,0.85,0.92,0.71
The Centre of High-Performance Computing (CHPC) will provide the quantum computing infrastructure,21,0.02,0.87,0.96,0.58
"quantum systems are available on all three major cloud providers, including Microsoft Azure",28,0.01,0.88,0.92,0.79
The demand for IonQ's quantum computers has never been clearer,11,0.12,0.95,0.97,0.59
quantum computers are available via all major cloud providers,2,0.01,0.91,0.95,0.74
"there are opportunities to promote joint projects in hypersonic weapons, quantum computing and autonomous land, sea and air vehicles",27,0.05,0.87,0.91,0.88
Dr. Devoret has developed a quantum computer based on superconducting devices,39,0.05,0.85,0.92,0.75
The race to innovation in quantum computing is proving to be the great scientific race,2,0.01,0.91,0.92,0.82
Quantum computing technology enables scientists to develop medical and diagnostics tools that are ultra-precise and ultra-personalized,27,0.05,0.87,0.91,0.83
"Ilyas Khan, CEO of CQ, said, ""Our team of scientists is relentlessly focused on closing the gap between the real-world limits of classical computation and the quantum advantage that will be available in the NISQ era",19,-0.00,0.86,0.90,0.83
Saggezza developed its quantum computing lab to promote its belief that innovation should,30,-0.02,0.90,0.95,0.61
The start-up C12 Quantum Electronics develops reliable quantum processors to speed up highly complex computing tasks,39,0.05,0.85,0.90,0.76
"His dissertation, ""Protected qubits, Floquet engineering and crosstalk suppression with superconducting circuits,"" provides solutions for challenges in creating scalable quantum devices, among them suppressing noise and crosstalk to improve device coherence",9,0.04,0.78,0.91,0.83
"Among the technologies in development are advances in quantum computing and networks that are many times more effective at encrypting or decrypting today's communications, Paul Lopata said",19,-0.00,0.86,0.91,0.94
Prototype quantum computers have been built by firms such as Google,26,0.16,0.94,0.99,0.68
There were talks on the latest research into quantum sensors and computing,2,0.01,0.91,0.94,0.83
. Half of the projects are in quantum computing,11,0.12,0.95,0.98,0.51
Israel had around 25 groups in industry working on quantum technology,18,0.02,0.85,0.93,0.59
China is working on an ambitious quantum information science research project and channelizing efforts to develop quantum computing and communications,39,0.05,0.85,0.91,0.87
"NC State chose to embrace an emerging field like quantum computing, that is still very early,",19,-0.00,0.86,0.92,0.79
There have been some significant advancements in quantum computing in the past few,2,0.01,0.91,0.92,0.83
Mukai enables companies like Boeing and others to leverage the power of quantum technologies with its best-in-class performance,32,-0.01,0.83,0.91,0.75
"continuous further development of algorithms on various quantum computers,"" said Florian Neukart, Director Advanced Technologies and IT Strategy",34,0.09,0.84,0.90,0.84
The agency wants to build the first ever quantum internet,26,0.16,0.94,0.99,0.68
The president recently announced a goal to double AI spending and quantum computing R&D,36,0.08,0.83,0.91,0.55
This collaboration was focused on enriching the establishment of a new 64-qubit quantum computing lab,24,0.11,0.85,0.95,0.47
more exotic technologies such as quantum radar are also under development,2,0.01,0.91,0.94,0.75
"Quantum computing will enable us to tackle complex scientific and business challenges, driving step-change improvements in computational power, operating costs and speed",32,-0.01,0.83,0.90,0.79
We are excited to help accelerate the adoption of quantum computing as a solution,31,0.01,0.78,0.92,0.73
"IBM, Microsoft and Amazon are working to provide broader access to the technology by implementing quantum computing",21,0.02,0.87,0.93,0.63
"Delta Air Lines, Goldman Sachs, Wells Fargo and Woodside Energy are among the latest organizations to begin to explore practical applications using quantum computing",27,0.05,0.87,0.92,0.98
IBM Quantum       IBM Quantum is an industry-first initiative to build commercial universal quantum systems for business and science applications,27,0.05,0.87,0.94,0.79
International Business Machines Corp. (IBM) said that it is working with more than 100 organizations to advance practical Quantum Computing,18,0.02,0.85,0.92,0.59
