document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"2.7       Thu 26 Adds KRW58 billion ($46 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector 51,300",4,0.39,0.89,0.96,0.38
"on rising relative strength       Tue 31 Adds KRW68 billion ($55 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector 52,500",4,0.39,0.89,0.96,0.38
"0.9 0.2 Rises for a second consecutive day       Tue 17 Adds GBP30 million ($37 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector 3,270",4,0.39,0.89,0.96,0.38
"2.7       Thu 12 Adds $53 million (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector 10.32",4,0.39,0.89,0.96,0.38
"1.3       Wed 25 Adds CNY1 billion ($161 million) (5.2%) in MCap, top heavyweight rise in Aerospace & defense sector 17.03",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Wed 25 Adds CNY1 billion ($161 million) (5.2%) in MCap, top heavyweight rise in Aerospace & defense sector 17.03",4,0.39,0.89,0.96,0.38
"By calling Spirit Airlines Phone Number » +1(786)-279-8006 and speaking with a knowledgeable airline booking professional, passengers can book Spirit Airlines flights at the best possible lowest travel costs",7,0.20,0.80,0.90,0.52
your ticket price which covers the levy airlines pay the Government for passenger leaving the country,7,0.20,0.80,0.93,0.46
"Some airlines have been allowing passengers who missed their flight to book another flight at no extra cost, but Cullinane said DAA will",7,0.20,0.80,0.95,0.39
"thousands of aviation workers and claims travellers are now paying the price for ""chronic staff shortages"" caused by job cuts during the pandemic",7,0.20,0.80,0.91,0.49
"thousands of aviation workers said holidaymakers were paying the price for ""chronic staff shortages"" caused by job cuts during the pandemic",7,0.20,0.80,0.92,0.46
thousands of aviation workers said holidaymakers were paying the price for “chronic staff shortages” caused by job cuts during the pandemic,7,0.20,0.80,0.92,0.46
"thousands of aviation workers said holidaymakers were paying the price for ""chronic staff shortages"" caused by job cuts",7,0.20,0.80,0.92,0.47
"A Share (600009: CNY50.01) adds CNY2 billion ($276 million) (2.0%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"1.7       Wed 25 Adds CNY4 billion ($562 million) (4.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"49.05 -0.6 -0.8 Steepest Fall       Mon 30 Adds CNY2 billion ($276 million) (2.0%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
An increase in flights means that one million passengers will arrive at Hua Hin Airport within three years,3,0.15,0.77,0.91,0.49
an important means to realize the emission reduction of aviation industry,6,0.04,0.77,0.90,0.75
Hills said the school could already hear the existing aircraft and an increase in flights or larger planes,3,0.15,0.77,0.92,0.47
This demand drop led airlines around the globe to reduce the number of flights and cut staff to reduce costs,7,0.20,0.80,0.91,0.53
"CAE (CAE: CAD31.73) adds CAD428 million ($335 million) (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"The Corporate Affairs Manager of Dana Air, Kingsley Ezenwa, also confirmed that the airline has recorded an increase of over 10 percent in ticket sales for flights coming into Abuja",3,0.15,0.77,0.92,0.45
"AAA expects a 4.6 percent increase in car travel, 25 percent growth in air travel and a 200 percent jump in travel by bus,",3,0.15,0.77,0.90,0.50
"Apart from this, the significant expansion of the aviation and transportation industry, is contributing to market growth",6,0.04,0.77,0.91,0.75
"For the past few years, the aviation industry has been executing constantly well, with the growth in the air traffic to 6% in 2017",6,0.04,0.77,0.90,0.69
"CAE (CAE: CAD30.03) adds CAD149 million ($116 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"about the increase in flight strength, he said, “Most of the airlines are privately owned",3,0.15,0.77,0.92,0.45
"RPC % * Comment       Wed 18 Adds $91 million (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Wed 18 Adds CNY867 million ($129 million) (3.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"We did see increases in both air travel and our other category, which includes bus, trains,” Dean said",3,0.15,0.77,0.93,0.41
The organic expansion of the aviation sector is critical to the aircraft,6,0.04,0.77,0.92,0.67
"81.87       Wed 18 Adds $91 million (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Fri 20 Adds KRW63 billion ($50 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector 47,300 1.4 -0.6",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Tue 17 Adds GBP30 million ($37 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector 3,270",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Tue 17 Adds $181 million (12%) in MCap, top heavyweight rise in Aerospace & defense sector 14.03",4,0.39,0.89,0.96,0.38
"Steepest Fall       Tue 17 Adds $181 million (12%) in MCap, top heavyweight rise in Aerospace & defense sector 14.03",4,0.39,0.89,0.96,0.38
"3,228       Tue 17 Adds GBP30 million ($37 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector 3,270",4,0.39,0.89,0.96,0.38
"A Share adds CNY201 million ($30 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Tue 17 Adds CNY2 billion ($229 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 18 Adds $91 million (4.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share adds CNY2 billion ($290 million) (2.2%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 16 Adds CNY2 billion ($281 million) (2.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"4,220 -1.2 -1.0        Tue 17 Adds KRW3 billion ($3 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector 4,290",4,0.39,0.89,0.96,0.38
"QinetiQ Group adds GBP41 million ($51 million) (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
It should be noted that the poor air traffic management has been attributed to government sabotage to increase more flights to the Felipe Angeles International,3,0.15,0.77,0.92,0.41
the Pacific is expected to showcase significant growth on the account of expansion in the aviation sector of developing countries,6,0.04,0.77,0.92,0.68
by up to about 150 kilometers to promote energy conservation and emission reduction in the aviation industry and achieve green flight,6,0.04,0.77,0.91,0.69
"We have begun to see the return of business travellers and easyJet is well placed to provide business segments with the network, schedule, product & value to enable growth",6,0.04,0.77,0.90,0.70
"As a critical pilot shortage continues to threaten the U.S. airline industry, carriers have reorganized routes and cut certain flights",6,0.04,0.77,0.92,0.61
"boosting the aviation sector, to take advantage of the current positive momentum",6,0.04,0.77,0.92,0.65
"Meanwhile, competition is set to intensify in the aviation sector as one new airline and another",6,0.04,0.77,0.93,0.64
"Lessors warned airlines they were ready to pass on higher       funding costs, which for travellers means higher ticket prices",7,0.20,0.80,0.92,0.47
"The airline plans to increase daily flights, add 10 new aircraft by March 2022",3,0.15,0.77,0.91,0.48
"RPC % * Comment       Wed 11 Adds GBP188 million ($232 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"We’re seeing significant gains in the return of business travel, especially over the past month",3,0.15,0.77,0.91,0.52
The airlines would increase domestic flights and the railway operator will do the same with trains,3,0.15,0.77,0.91,0.49
Rising expenditure pertaining to international vacations attracts customers in the airline sector,6,0.04,0.77,0.91,0.63
"1.1       Wed 11 Adds GBP188 million ($232 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"BAE Systems ADR (BAESY: $37.49) adds $680 million (2.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.9       Fri 13 Adds GBP309 million ($377 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 11 Adds CAD2 million ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 20.59",4,0.39,0.89,0.96,0.38
"4.6 2.9 Top Rise       Mon 16 Adds CAD43 million ($33 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector 1.16",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 09 Adds CNY2 billion ($256 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.7       Thu 12 Adds CNY922 million ($137 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 09 Adds GBP92 million ($114 million) (4.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"BAE Systems adds GBP309 million ($377 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"To facilitate travel, Lao Airlines plans to increase flights from two to three",3,0.15,0.77,0.91,0.49
"As these are passed onto the consumers, a sharp rise in the cost of air travel could price out the average family who may find foreign holidays less affordable than before",7,0.20,0.80,0.92,0.48
"This reform measure will only widen and deepen the aviation sector in India,"" Scindia said",6,0.04,0.77,0.92,0.64
"This reform measure will only widen and deepen the aviation sector in India,"" Scindia claimed",6,0.04,0.77,0.92,0.63
"1.2       Wed 11 Adds CAD2 million ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 20.59",4,0.39,0.89,0.96,0.38
"2.5       Mon 09 Adds GBP92 million ($114 million) (4.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.4       Wed 04 Adds NOK792 million ($84 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"As a result, U.S. airlines have been raising the cost of flights to mirror and account for rising costs",7,0.20,0.80,0.92,0.44
"A Share (600893: CNY39.85) adds CNY2 billion ($256 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Tue 03 Adds $42 million (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
Consumers are increasingly opting for air travel on the back of falling ticket prices and increasing disposable incomes,7,0.20,0.80,0.93,0.44
"Julie Van Oosten, who lives at the nearby suburb of Moorooka, said the return of international travel had led to a significant increase in air traffic",3,0.15,0.77,0.93,0.43
"Astronics adds $24 million (9.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Fri 06 Adds $24 million (9.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"on slipping relative strength       Tue 03 Adds $42 million (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Mon May 02 Adds $8 million (6.2%) in MCap, top heavyweight rise in Aerospace & defense sector 4.25",4,0.39,0.89,0.96,0.38
"16.12 -4.8 -4.8 Steepest Fall       Tue May 03 Adds CAD3 million ($3 million) (3.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
The pilot shortages could mean higher prices or more canceled flights for travelers,7,0.20,0.80,0.92,0.46
"that customers will face higher ticket prices due to rising operating costs, as the surge in the price of kerosene (as a result of the Russian invasion of Ukraine) could have an unpredictable effect on the end of year result",7,0.20,0.80,0.92,0.46
"A Share (600893: CNY38.89) adds CNY2 billion ($378 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"% RPC % * Comment       Thu Apr 28 Adds EUR286 million ($300 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"% RPC % * Comment       Wed Apr 27 Adds CNY5 billion ($714 million) (5.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
a massive pilot shortage could mean sky-high prices and more flight cancellations for customers,7,0.20,0.80,0.94,0.38
The Federal Aviation Administration said Wednesday it would “immediately” increase staff at a major air traffic control center in Florida to handle the growing number of airline flights to the Sunshine State after passengers faced this year to thousands of flight cancellations and delays,3,0.15,0.77,0.94,0.39
"In turn, Faisal Al-Ajlan, a scholarship student to Manchester, said that scholarship students are facing difficulty in traveling through other airlines due to the reduction of flights to Manchester and the increase in flight hours due to the COVID-19 pandemic",3,0.15,0.77,0.94,0.41
"Steepest Fall       Tue May 03 Adds CAD3 million ($3 million) (3.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 25 Adds $24 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector 11.53",4,0.39,0.89,0.96,0.38
"Kuwait Airways’ Director of Corporate Communication and Public Relations, Wael Al Hasawi, said they had to increase flights during Eid to accommodate more passengers",3,0.15,0.77,0.94,0.39
"BAE Systems ADR adds $425 million (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Fri 29 Adds $425 million (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 27 Adds CNY880 million ($134 million) (7.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"26.6 -1.4 -1.2 Price/MAP50 below 1 and falling       Fri 29 Adds CNY1 billion ($169 million) (8.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"relative strength       Thu 21 Adds $1 billion (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 27 Adds KRW4 billion ($3 million) (4.7%) in MCap, top heavyweight rise in Aerospace products/parts sector 5,330",4,0.39,0.89,0.96,0.38
"Thu 28 Adds EUR286 million ($300 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Tue 12 Adds CNY483 million ($76 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 27 Adds CNY5 billion ($714 million) (5.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"Fri 29 Adds CNY2 billion ($372 million) (2.7%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
The move signifies a continuing rise in the aviation industry following the massive losses airlines,6,0.04,0.77,0.90,0.67
"Yuan Zhenning, managing director, revealed that suppliers are willing to cut prices by about 15% because they are not traded in Japanese yen, but air freight has risen slightly by 5% in recent months",7,0.20,0.80,0.91,0.49
"Dubai-based airline flydubai is expecting a record number of passengers to travel during the Eid Al Fitr break, and has increased its capacity along some of its popular routes for the upcoming holiday",3,0.15,0.77,0.91,0.50
"3.8       Mon 25 Adds $24 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector 11.53",4,0.39,0.89,0.96,0.38
"Steepest Fall       Mon 25 Adds RUB9 billion ($121 million) (2.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"25.18       Wed 27 Adds CNY880 million ($134 million) (7.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.5       Wed 27 Adds CNY5 billion ($714 million) (5.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"Thu 28 Adds CNY1 billion ($171 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600893: CNY35.33) adds CNY1 billion ($171 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Previously, the World Travel and Tourism Council said that there would be a massive increase in global international inbound flights this year",3,0.15,0.77,0.91,0.44
AirAsia is confident that domestic and international flights will return to pre-COVID levels by the end of 2022,8,-0.02,0.71,0.90,0.59
"Likewise, the airline would not only be increasing new destinations but would also increase the number of daily flights from the destinations",3,0.15,0.77,0.90,0.46
"CAE (CAE: CAD33.10) adds CAD130 million ($102 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600009: CNY50.41) adds CNY5 billion ($714 million) (5.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Thu 21 Adds $1 billion (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Mon 25 Adds $24 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector 11.53",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Wed 20 Adds CNY2 billion ($256 million) (1.7%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"Top Rise       Fri 22 Adds $117 million (1.0%) in MCap, top heavyweight rise in Aerospace & defense sector 104.94 -1.1",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Wed 20 Adds GBP37 million ($47 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Embraer-Empresa Brasileira de Aeronautica ADR (ERJ: $11.53) adds $24 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
The Ukraine war reduced air cargo capacity and lifted fuel costs for detour routes,7,0.20,0.80,0.90,0.59
"Steepest Fall       Wed 20 Adds CAD4 million ($3 million) (3.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"4295908005       Boeing (BCO: EUR172.14) adds EUR2 billion ($2 billion) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Now, the Sharjah- headquartered carrier led by Ali is playing a strategic role in expanding the aviation industry",6,0.04,0.77,0.93,0.61
"As part of the traditional ""Flight of the Week"" campaign, Yakutia Airlines reduces the cost of fares for a flight from Yakutsk to Khabarovsk and back",7,0.20,0.80,0.92,0.48
"As part of the traditional ""Flight of the Week"" campaign, Yakutia Airlines reduces the cost of fares for a flight from Vladivostok to Yakutsk",7,0.20,0.80,0.91,0.53
Duggleby could not estimate what the ticket price will be for travelers,7,0.20,0.80,0.93,0.45
"As the airlines across the US are drastically slashing the number of flights, grappling with pilot shortages and rising fuel costs, American Airlines",7,0.20,0.80,0.93,0.43
"an electric aeroplane could potentially reduce operating costs by 80 percent as compared to traditional, conventional and general aviation aircraft,” Bye told",7,0.20,0.80,0.90,0.53
"an electric aeroplane could potentially reduce operating costs by 80 percent as compared to traditional, conventional and general aviation aircraft,"" Bye told",7,0.20,0.80,0.90,0.53
"from March 27, we have seen a steady increase in international bookings among our customers",3,0.15,0.77,0.91,0.47
"RPC % * Comment       Fri 01 Adds $27 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"This will increase the number of our weekly flights from Helsinki Airport and we are able to serve even better our passengers who want to fly directly from Helsinki Airport to popular destinations in Europe, says Andreas Hjrnholm",3,0.15,0.77,0.93,0.42
India is also witnessing a constant increase in air traffic and aircraft movements,3,0.15,0.77,0.91,0.45
"Thu Mar 31 Outperforming 80% of stocks 20.48 0 1.6 Price/MAP50 above 1       Fri Apr 01 Adds $27 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"increasing complexity in the Aerospace and Defense Industry, Siemens Digital Industries Software",6,0.04,0.77,0.91,0.68
"20.48 0 1.6 Price/MAP50 above 1       Fri Apr 01 Adds $27 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Kratos Defense & Security Solutions adds $27 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"should expect to see a drop-off in bookings, which should hopefully prompt them to reduce the cost of flights significantly",7,0.20,0.80,0.92,0.52
"The shift toward more cargo services could be permanent for passenger airlines as business travel may not return to pre-pandemic levels, said Yusof",8,-0.02,0.71,0.92,0.52
"to reducing the aviation sector’s reliance on fossil fuels,” adds Doyle",6,0.04,0.77,0.90,0.71
The president of the islands' regional government said on Thursday that airlines are increasing the number of flights,3,0.15,0.77,0.92,0.47
The 2021 U.S. Thanksgiving holiday saw a drastic increase in air travel,3,0.15,0.77,0.90,0.50
This directly reduces ticket prices for our customers and makes it more viable for airlines,7,0.20,0.80,0.95,0.39
The president of the Azores Islands’ regional government said Thursday that airlines are increasing the number of flights,3,0.15,0.77,0.92,0.47
The president of the Azores Islands' regional government said yesterday that airlines are increasing the number of flights,3,0.15,0.77,0.92,0.47
"Encouraging growth in the aviation and tourism sectors in Northern Ontario is a key priority for our government,' said",6,0.04,0.77,0.92,0.63
"Encouraging growth in the aviation and tourism sectors in Northern Ontario is a key priority for our government,"" said Greg Rickford, Minister of Northern Development, Mines, Natural Resources and Forestry",6,0.04,0.77,0.92,0.63
"Supporting growth in the aviation and aerospace sector in Northern Ontario is a key priority for our government,"" said Greg Rickford, Minister of Northern Development, Mines, Natural Resources and Forestry",6,0.04,0.77,0.92,0.65
"Supporting growth in the aviation and aerospace sector in Northern Ontario is a key priority for our government,' said",6,0.04,0.77,0.92,0.65
"As part of the traditional ""Flight of the Week"" campaign, Yakutia Airlines reduces the cost of fares for flights to Novosibirsk from Yakutsk and Neryungri",7,0.20,0.80,0.91,0.53
"RPC % * Comment       Tue 15 Adds EUR384 million ($421 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.99       Tue 15 Adds EUR384 million ($421 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"the civil aviation ministry said the move would ""boost the travel and aviation sector",6,0.04,0.77,0.90,0.67
"Frankly, ministers achieved nothing apart from crippling the travel and tourism sector, and reducing our aviation sector to a shadow",6,0.04,0.77,0.93,0.59
U.S. airlines have begun to reduce the number of flights offered to customers,7,0.20,0.80,0.94,0.41
"a blend of resources are used to lower emissions in the aviation industry, what is abundantly clear",6,0.04,0.77,0.92,0.64
US Airlines have begun to reduce the number of flights they provide to consumers,7,0.20,0.80,0.95,0.37
"North America spends considerably on the      defense sector, while the mounting number of air passengers fosters the overall aviation sector",6,0.04,0.77,0.91,0.68
"to transportation such as trucking and airlines and ridesharing, it will only exacerbate the supply chain-related and material cost increases they’ve already been dealing",3,0.15,0.77,0.91,0.48
A growth in aviation may be a result of the increase within the economic status of the middle-class population and therefore,3,0.15,0.77,0.91,0.48
Passengers of canceled international flights can apply for a full refund of the ticket price,7,0.20,0.80,0.91,0.50
"through the territory of Kazakhstan, which will lead to an increase in flight time",3,0.15,0.77,0.90,0.49
"Ukraine International Airlines (UIA) had already opened ticket sales and increased the capacity of aircraft on additional flights from Kyiv to Munich and Geneva, which Lufthansa was unable to operate",3,0.15,0.77,0.91,0.50
We added the industrial land of sectors 31 and 32 with airport to expand the aviation hub area,4,0.39,0.89,0.92,0.61
The government has also played a large role in supporting growth in aviation by encouraging the private sector to become more,6,0.04,0.77,0.91,0.68
"In the recent times, a slight decline has been observed in commercial and passenger aviation in South Africa, owing to slow economic growth and higher operational costs",7,0.20,0.80,0.92,0.44
"Over the years there has been an increase in the global air traffic, which in turn increased the need for more aircraft with minimum downtime",3,0.15,0.77,0.92,0.47
"However, the airline has said that it will be cutting costs of flights in the first half of 2022",7,0.20,0.80,0.91,0.49
The airline further mentioned that they expect a marginal increase in traffic in February compared to January after a sharp decline in air travel,3,0.15,0.77,0.93,0.43
"due to the rapid growth of e-commerce due to the pandemic, a new air cargo connection has been established between Riga and Hong Kong, which is provided twice",3,0.15,0.77,0.91,0.48
"thanks to the rapid growth of e-commerce due to the pandemic, a new air cargo connection has been established between Riga and Hong Kong, which is operated twice",3,0.15,0.77,0.92,0.45
expanding aerospace and defence industries are among the key factors driving the market growth,6,0.04,0.77,0.90,0.74
"2021, Karaismailoglu pointed out that civil air traffic increased by 43 percent",3,0.15,0.77,0.91,0.44
"while many airlines increased the number of flights in anticipation of increased travel, they didn't anticipate the arrival of the highly contagious Omicron variant, which is twice as contagious as the Delta variant and four times more than the original COVID-19 coronavirus",3,0.15,0.77,0.94,0.39
We believe it is one of the key routes to reducing carbon emissions in the aviation industry,6,0.04,0.77,0.90,0.70
Delays in ocean shipping and an overall decrease in international passenger flights on which cargo is moved have driven up the prices to ship freight,7,0.20,0.80,0.92,0.50
"Hence, US-Bangla's Managing Director Abdullah Al Mamun said the airline has reduced the cost of one-way travel on the route to BDT 25,000 from BDT 65,000 per flight",7,0.20,0.80,0.96,0.36
Cochin International Airport which has been handling 10 million passengers annually during the pre-pandemic period is all set to facilitate a projected surge in the aviation sector for the forthcoming       months,6,0.04,0.77,0.93,0.58
"The airline is also increasing its direct Sydney-Bangkok flights to four a week, and will start direct Melbourne-Bangkok flights in January 2022",3,0.15,0.77,0.90,0.48
the new KLATCC will provide a more efficient and seamless air traffic management and enhance Malaysia's competitiveness in the aviation industry by raising the availability and connectivity of the country,6,0.04,0.77,0.91,0.73
New human-machine interface interaction modes and technologies will also be explored as a way to reduce air,1,-0.02,0.71,0.90,0.65
"This is mainly because of the growth in all major sectors of aviation like military aviation, general aviation, and commercial aviation",6,0.04,0.77,0.90,0.71
"This will help foster strong, world-leading aviation and marine industries that are competitive and viable",6,0.04,0.77,0.91,0.70
the airline attributes to “aggressive frequency increase of domestic routes,3,0.15,0.77,0.92,0.43
"Among other things, the signatories pledge to promote special measures to cut emissions in the aviation sector",6,0.04,0.77,0.92,0.67
Delta Air Lines has seen a significant increase in international bookings,3,0.15,0.77,0.93,0.44
"CAE (CAE: CAD42.36) adds CAD146 million ($117 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Dubai's flagship carrier Emirates will recruit more than 6,000 employees in the coming months as it expands its network with recovery in the aviation sector",6,0.04,0.77,0.91,0.68
The health of the aerospace supply chain is critical to the U.S. aviation industry as a whole,6,0.04,0.77,0.91,0.73
"Furthermore, while flying on Icelandair across the Atlantic, customers can make a stop in Iceland without any extra cost by choosing a stopover duration ranging from one to seven days",7,0.20,0.80,0.94,0.38
"The Ministry said it expects the new aviation accord to increase flights between South Korea and the EU, and give a wider range of options for passengers",3,0.15,0.77,0.94,0.38
"Moreover, airlines across the aviation sector are extending their commercial fleets due to increase in air travel",6,0.04,0.77,0.93,0.63
"before COP26 starts, it is surprising to see the Chancellor reducing the cost of domestic flights within the UK when lower emission transport such as rail should be promoted for these distances",7,0.20,0.80,0.92,0.51
"As the aviation industry returns to safe flight after the COVID-19 pandemic, we are incredibly focused on becoming even safer",6,0.04,0.77,0.92,0.64
"Delta Air Lines (DAL) swung to a profit for the third quarter, with results topping analysts' estimates as the carrier issued a fourth-quarter revenue outlook that anticipates an uptick in holiday and corporate travel even as fuel-price rises add pressure",7,0.20,0.80,0.95,0.38
"A Share (600009: CNY46.99) adds CNY5 billion ($818 million) (6.2%) in MCap, top heavyweight rise in Aerospace products/parts sector       Friday October 08, 2021 11:55 CST",4,0.39,0.89,0.96,0.38
"Astronics (ATRO: $14.31) adds $8 million (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
Customers who pay for their checked baggage through higher ticket prices should also be entitled to compensation when an airline does not return their bags promptly,7,0.20,0.80,0.93,0.46
"In the Americas, the airline will be operating daily flights to Sao Paulo from October and is increasing flights to Mexico City via Barcelona to five times",3,0.15,0.77,0.92,0.47
